Частота,Канал A
(kГц),(В)

0.00000000,0.22030110
0.02384186,0.09232888
0.04768372,0.01418338
0.07152557,0.00050712
0.09536743,0.00035599
0.11920929,0.00033073
0.14305115,0.00030314
0.16689301,0.00033040
0.19073486,0.00018948
0.21457672,0.00038743
0.23841858,0.00045469
0.26226044,0.00051627
0.28610229,0.00119031
0.30994415,0.00279697
0.33378601,0.00336047
0.35762787,0.00249531
0.38146973,0.00104352
0.40531158,0.00048342
0.42915344,0.00041047
0.45299530,0.00039530
0.47683716,0.00032044
0.50067902,0.00027380
0.52452087,0.00018007
0.54836273,0.00036115
0.57220459,0.00038576
0.59604645,0.00055197
0.61988831,0.00129292
0.64373016,0.00341310
0.66757202,0.00416021
0.69141388,0.00277432
0.71525574,0.00114587
0.73909760,0.00053955
0.76293945,0.00037144
0.78678131,0.00035959
0.81062317,0.00026274
0.83446503,0.00033954
0.85830688,0.00038843
0.88214874,0.00040835
0.90599060,0.00036718
0.92983246,0.00052034
0.95367432,0.01465112
0.97751617,0.08611451
1.00135803,0.13650490
1.02519989,0.07586104
1.04904175,0.01028334
1.07288361,0.00046514
1.09672546,0.00033194
1.12056732,0.00046723
1.14440918,0.00035775
1.16825104,0.00027118
1.19209290,0.00030829
1.21593475,0.00040469
1.23977661,0.00028761
1.26361847,0.00056339
1.28746033,0.00113414
1.31130219,0.00238911
1.33514404,0.00220191
1.35898590,0.00149965
1.38282776,0.00090374
1.40666962,0.00046231
1.43051147,0.00035591
1.45435333,0.00036517
1.47819519,0.00027700
1.50203705,0.00026207
1.52587891,0.00028151
1.54972076,0.00045419
1.57356262,0.00040153
1.59740448,0.00049345
1.62124634,0.00141318
1.64508820,0.00401140
1.66893005,0.00455641
1.69277191,0.00252645
1.71661377,0.00094620
1.74045563,0.00043504
1.76429749,0.00035346
1.78813934,0.00033805
1.81198120,0.00027949
1.83582306,0.00026811
1.85966492,0.00031708
1.88350677,0.00033739
1.90734863,0.00039205
1.93119049,0.00051827
1.95503235,0.01628322
1.97887421,0.08666314
2.00271606,0.12919140
2.02655792,0.06733021
2.05039978,0.00801765
2.07424164,0.00055231
2.09808350,0.00045695
2.12192535,0.00039397
2.14576721,0.00026845
2.16960907,0.00030947
2.19345093,0.00028380
2.21729279,0.00033931
2.24113464,0.00037301
2.26497650,0.00065382
2.28881836,0.00107169
2.31266022,0.00185838
2.33650208,0.00103748
2.36034393,0.00070783
2.38418579,0.00077559
2.40802765,0.00043582
2.43186951,0.00039220
2.45571136,0.00034083
2.47955322,0.00032531
2.50339508,0.00031583
2.52723694,0.00028925
2.55107880,0.00037025
2.57492065,0.00043643
2.59876251,0.00059255
2.62260437,0.00148206
2.64644623,0.00429049
2.67028809,0.00450954
2.69412994,0.00208278
2.71797180,0.00079882
2.74181366,0.00040914
2.76565552,0.00043473
2.78949738,0.00034314
2.81333923,0.00024123
2.83718109,0.00036787
2.86102295,0.00035633
2.88486481,0.00030228
2.90870667,0.00047221
2.93254852,0.00053554
2.95639038,0.01753549
2.98023224,0.08395878
3.00407410,0.11760770
3.02791595,0.05754928
3.05175781,0.00621364
3.07559967,0.00041521
3.09944153,0.00048910
3.12328339,0.00036707
3.14712524,0.00029745
3.17096710,0.00032780
3.19480896,0.00030653
3.21865082,0.00036675
3.24249268,0.00042895
3.26633453,0.00063134
3.29017639,0.00080425
3.31401825,0.00100737
3.33786011,0.00098248
3.36170197,0.00091352
3.38554382,0.00067778
3.40938568,0.00038947
3.43322754,0.00032657
3.45706940,0.00035340
3.48091125,0.00035738
3.50475311,0.00024385
3.52859497,0.00029707
3.55243683,0.00046251
3.57627869,0.00041916
3.60012054,0.00056048
3.62396240,0.00145416
3.64780426,0.00404455
3.67164612,0.00386679
3.69548798,0.00141888
3.71932983,0.00079042
3.74317169,0.00049858
3.76701355,0.00039087
3.79085541,0.00030180
3.81469727,0.00032393
3.83853912,0.00037365
3.86238098,0.00042381
3.88622284,0.00040333
3.91006470,0.00053883
3.93390656,0.00065370
3.95774841,0.01802557
3.98159027,0.07793122
4.00543213,0.10265510
4.02927399,0.04714337
4.05311584,0.00453607
4.07695770,0.00046739
4.10079956,0.00054899
4.12464142,0.00037881
4.14848328,0.00035905
4.17232513,0.00034894
4.19616699,0.00034652
4.22000885,0.00029853
4.24385071,0.00035790
4.26769257,0.00062202
4.29153442,0.00061458
4.31537628,0.00072094
4.33921814,0.00214440
4.36306000,0.00147801
4.38690186,0.00068312
4.41074371,0.00048640
4.43458557,0.00044770
4.45842743,0.00034361
4.48226929,0.00028063
4.50611115,0.00025633
4.52995300,0.00029847
4.55379486,0.00035081
4.57763672,0.00033712
4.60147858,0.00056213
4.62532043,0.00142503
4.64916229,0.00349517
4.67300415,0.00287420
4.69684601,0.00058867
4.72068787,0.00070201
4.74452972,0.00041828
4.76837158,0.00038212
4.79221344,0.00032472
4.81605530,0.00036162
4.83989716,0.00033363
4.86373901,0.00028920
4.88758087,0.00026631
4.91142273,0.00046319
4.93526459,0.00074307
4.95910645,0.01745583
4.98294830,0.06863537
5.00679016,0.08505514
5.03063202,0.03666700
5.05447388,0.00324446
5.07831573,0.00044114
5.10215759,0.00049324
5.12599945,0.00022103
5.14984131,0.00023501
5.17368317,0.00028899
5.19752502,0.00031098
5.22136688,0.00036459
5.24520874,0.00052532
5.26905060,0.00060129
5.29289246,0.00059219
5.31673431,0.00164882
5.34057617,0.00334519
5.36441803,0.00208019
5.38825989,0.00067248
5.41210175,0.00039010
5.43594360,0.00035796
5.45978546,0.00032166
5.48362732,0.00038977
5.50746918,0.00031046
5.53131104,0.00031749
5.55515289,0.00033886
5.57899475,0.00040808
5.60283661,0.00064624
5.62667847,0.00111745
5.65052032,0.00243614
5.67436218,0.00177341
5.69820404,0.00017279
5.72204590,0.00066775
5.74588776,0.00049287
5.76972961,0.00042587
5.79357147,0.00029976
5.81741333,0.00028254
5.84125519,0.00023810
5.86509705,0.00034892
5.88893890,0.00037162
5.91278076,0.00055211
5.93662262,0.00096161
5.96046448,0.01595120
5.98430634,0.05690861
6.00814819,0.06634029
6.03199005,0.02681509
6.05583191,0.00216084
6.07967377,0.00034263
6.10351563,0.00038851
6.12735748,0.00016947
6.15119934,0.00022768
6.17504120,0.00026325
6.19888306,0.00028656
6.22272491,0.00032438
6.24656677,0.00045655
6.27040863,0.00060748
6.29425049,0.00098751
6.31809235,0.00257977
6.34193420,0.00412326
6.36577606,0.00233786
6.38961792,0.00075339
6.41345978,0.00046398
6.43730164,0.00045841
6.46114349,0.00037950
6.48498535,0.00036528
6.50882721,0.00029984
6.53266907,0.00042988
6.55651093,0.00035525
6.58035278,0.00046469
6.60419464,0.00059311
6.62803650,0.00073895
6.65187836,0.00117218
6.67572021,0.00097111
6.69956207,0.00078256
6.72340393,0.00065746
6.74724579,0.00042778
6.77108765,0.00044091
6.79492950,0.00038349
6.81877136,0.00041299
6.84261322,0.00042484
6.86645508,0.00041170
6.89029694,0.00027822
6.91413879,0.00046675
6.93798065,0.00098419
6.96182251,0.01323995
6.98566437,0.04313776
7.00950623,0.04740177
7.03334808,0.01811014
7.05718994,0.00148127
7.08103180,0.00038848
7.10487366,0.00037565
7.12871552,0.00015496
7.15255737,0.00028523
7.17639923,0.00023695
7.20024109,0.00023208
7.22408295,0.00028986
7.24792480,0.00049704
7.27176666,0.00068508
7.29560852,0.00143310
7.31945038,0.00331211
7.34329224,0.00450435
7.36713409,0.00242812
7.39097595,0.00074138
7.41481781,0.00050966
7.43865967,0.00046669
7.46250153,0.00033136
7.48634338,0.00031430
7.51018524,0.00031769
7.53402710,0.00040277
7.55786896,0.00030996
7.58171082,0.00047053
7.60555267,0.00062453
7.62939453,0.00088589
7.65323639,0.00051053
7.67707825,0.00155302
7.70092010,0.00138421
7.72476196,0.00067577
7.74860382,0.00043832
7.77244568,0.00034330
7.79628754,0.00026220
7.82012939,0.00033569
7.84397125,0.00028010
7.86781311,0.00028952
7.89165497,0.00027876
7.91549683,0.00046276
7.93933868,0.00099081
7.96318054,0.00978904
7.98702240,0.02865987
8.01086426,0.02964462
8.03470612,0.01083172
8.05854797,0.00104555
8.08238983,0.00043934
8.10623169,0.00037435
8.13007355,0.00024586
8.15391541,0.00031724
8.17775726,0.00017419
8.20159912,0.00020353
8.22544098,0.00037300
8.24928284,0.00056085
8.27312469,0.00069383
8.29696655,0.00181875
8.32080841,0.00363122
8.34465027,0.00428561
8.36849213,0.00220613
8.39233398,0.00060617
8.41617584,0.00050845
8.44001770,0.00039880
8.46385956,0.00023411
8.48770142,0.00033250
8.51154327,0.00033348
8.53538513,0.00032049
8.55922699,0.00034240
8.58306885,0.00057381
8.60691071,0.00067804
8.63075256,0.00148086
8.65459442,0.00207774
8.67843628,0.00247756
8.70227814,0.00153392
8.72612000,0.00055550
8.74996185,0.00043614
8.77380371,0.00029317
8.79764557,0.00021954
8.82148743,0.00029060
8.84532928,0.00024733
8.86917114,0.00033264
8.89301300,0.00033001
8.91685486,0.00044752
8.94069672,0.00091974
8.96453857,0.00555438
8.98838043,0.01398994
9.01222229,0.01366605
9.03606415,0.00505304
9.05990601,0.00076214
9.08374786,0.00039932
9.10758972,0.00031369
9.13143158,0.00035323
9.15527344,0.00042028
9.17911530,0.00041773
9.20295715,0.00049029
9.22679901,0.00035330
9.25064087,0.00044839
9.27448273,0.00070514
9.29832458,0.00205582
9.32216644,0.00357649
9.34600830,0.00365266
9.36985016,0.00193705
9.39369202,0.00068248
9.41753387,0.00048275
9.44137573,0.00043549
9.46521759,0.00038662
9.48905945,0.00031571
9.51290131,0.00033824
9.53674316,0.00035283
9.56058502,0.00034106
9.58442688,0.00056522
9.60826874,0.00078168
9.63211060,0.00207539
9.65595245,0.00344570
9.67979431,0.00327863
9.70363617,0.00177281
9.72747803,0.00063435
9.75131989,0.00042492
9.77516174,0.00030452
9.79900360,0.00029235
9.82284546,0.00027066
9.84668732,0.00032773
9.87052917,0.00034774
9.89437103,0.00026529
9.91821289,0.00052891
9.94205475,0.00073946
9.96589661,0.00124215
9.98973846,0.00077798
10.01358032,0.00077211
10.03742218,0.00109379
10.06126404,0.00065537
10.08510590,0.00048881
10.10894775,0.00032831
10.13278961,0.00032499
10.15663147,0.00039395
10.18047333,0.00032568
10.20431519,0.00031001
10.22815704,0.00039600
10.25199890,0.00058483
10.27584076,0.00080216
10.29968262,0.00216058
10.32352448,0.00326776
10.34736633,0.00280416
10.37120819,0.00151534
10.39505005,0.00058032
10.41889191,0.00055814
10.44273376,0.00039048
10.46657562,0.00037310
10.49041748,0.00036613
10.51425934,0.00032555
10.53810120,0.00026843
10.56194305,0.00033769
10.58578491,0.00039517
10.60962677,0.00067237
10.63346863,0.00261976
10.65731049,0.00446113
10.68115234,0.00367444
10.70499420,0.00174680
10.72883606,0.00065455
10.75267792,0.00060069
10.77651978,0.00042028
10.80036163,0.00029107
10.82420349,0.00026848
10.84804535,0.00031278
10.87188721,0.00030096
10.89572906,0.00032083
10.91957092,0.00055373
10.94341278,0.00038825
10.96725464,0.00388163
10.99109650,0.01121098
11.01493835,0.00966976
11.03878021,0.00228772
11.06262207,0.00046567
11.08646393,0.00038514
11.11030579,0.00027092
11.13414764,0.00033361
11.15798950,0.00034258
11.18183136,0.00034206
11.20567322,0.00032552
11.22951508,0.00040455
11.25335693,0.00056563
11.27719879,0.00068229
11.30104065,0.00192563
11.32488251,0.00252226
11.34872437,0.00166626
11.37256622,0.00106768
11.39640808,0.00050509
11.42024994,0.00043245
11.44409180,0.00029057
11.46793365,0.00021664
11.49177551,0.00025169
11.51561737,0.00028915
11.53945923,0.00028738
11.56330109,0.00040509
11.58714294,0.00047206
11.61098480,0.00073373
11.63482666,0.00308189
11.65866852,0.00513740
11.68251038,0.00366153
11.70635223,0.00156554
11.73019409,0.00063879
11.75403595,0.00050901
11.77787781,0.00027023
11.80171967,0.00031245
11.82556152,0.00035254
11.84940338,0.00042167
11.87324524,0.00033972
11.89708710,0.00028604
11.92092896,0.00048103
11.94477081,0.00038401
11.96861267,0.00811619
11.99245453,0.02040804
12.01629639,0.01664137
12.04013824,0.00382706
12.06398010,0.00049508
12.08782196,0.00042931
12.11166382,0.00033919
12.13550568,0.00041729
12.15934753,0.00030566
12.18318939,0.00035445
12.20703125,0.00035526
12.23087311,0.00031722
12.25471497,0.00052469
12.27855682,0.00083090
12.30239868,0.00163669
12.32624054,0.00157676
12.35008240,0.00044260
12.37392426,0.00084494
12.39776611,0.00059351
12.42160797,0.00045089
12.44544983,0.00031205
12.46929169,0.00037155
12.49313354,0.00027222
12.51697540,0.00024250
12.54081726,0.00030418
12.56465912,0.00041367
12.58850098,0.00052174
12.61234283,0.00092311
12.63618469,0.00342891
12.66002655,0.00534974
12.68386841,0.00329892
12.70771027,0.00123542
12.73155212,0.00057832
12.75539398,0.00048480
12.77923584,0.00033405
12.80307770,0.00036331
12.82691956,0.00032175
12.85076141,0.00037137
12.87460327,0.00031929
12.89844513,0.00037826
12.92228699,0.00050070
12.94612885,0.00105803
12.96997070,0.01175832
12.99381256,0.02652393
13.01765442,0.02032482
13.04149628,0.00446126
13.06533813,0.00046162
13.08917999,0.00040317
13.11302185,0.00028208
13.13686371,0.00033181
13.16070557,0.00032358
13.18454742,0.00039308
13.20838928,0.00022376
13.23223114,0.00031615
13.25607300,0.00046166
13.27991486,0.00065431
13.30375671,0.00093218
13.32759857,0.00088570
13.35144043,0.00088798
13.37528229,0.00080691
13.39912415,0.00056406
13.42296600,0.00050141
13.44680786,0.00034589
13.47064972,0.00035010
13.49449158,0.00024717
13.51833344,0.00026638
13.54217529,0.00033066
13.56601715,0.00045176
13.58985901,0.00056438
13.61370087,0.00086941
13.63754272,0.00335846
13.66138458,0.00497586
13.68522644,0.00258307
13.70906830,0.00090845
13.73291016,0.00061024
13.75675201,0.00053062
13.78059387,0.00036249
13.80443573,0.00023976
13.82827759,0.00022592
13.85211945,0.00039953
