Частота,Канал A
(kГц),(В)

0.00000000,0.33889470
0.02384186,0.14278180
0.04768372,0.02327516
0.07152557,0.00060712
0.09536743,0.00062804
0.11920929,0.00051584
0.14305115,0.00042612
0.16689301,0.00048281
0.19073486,0.00041704
0.21457672,0.00031107
0.23841858,0.00017814
0.26226044,0.00022168
0.28610229,0.00082547
0.30994415,0.00188514
0.33378601,0.00364875
0.35762787,0.00342685
0.38146973,0.00138943
0.40531158,0.00085780
0.42915344,0.00055920
0.45299530,0.00042664
0.47683716,0.00040055
0.50067902,0.00027322
0.52452087,0.00023143
0.54836273,0.00029222
0.57220459,0.00043582
0.59604645,0.00068833
0.61988831,0.00159771
0.64373016,0.00411819
0.66757202,0.00422916
0.69141388,0.00256597
0.71525574,0.00124037
0.73909760,0.00041349
0.76293945,0.00022790
0.78678131,0.00015989
0.81062317,0.00020846
0.83446503,0.00032775
0.85830688,0.00039063
0.88214874,0.00052267
0.90599060,0.00062630
0.92983246,0.00073245
0.95367432,0.02429757
0.97751617,0.13505940
1.00135803,0.21343890
1.02519989,0.11958190
1.04904175,0.01739459
1.07288361,0.00028056
1.09672546,0.00038414
1.12056732,0.00035546
1.14440918,0.00037888
1.16825104,0.00053131
1.19209290,0.00053984
1.21593475,0.00042174
1.23977661,0.00046938
1.26361847,0.00045160
1.28746033,0.00036999
1.31130219,0.00067910
1.33514404,0.00199417
1.35898590,0.00194385
1.38282776,0.00096482
1.40666962,0.00069970
1.43051147,0.00051949
1.45435333,0.00051657
1.47819519,0.00048800
1.50203705,0.00038802
1.52587891,0.00025426
1.54972076,0.00013927
1.57356262,0.00027748
1.59740448,0.00060474
1.62124634,0.00147696
1.64508820,0.00378811
1.66893005,0.00391112
1.69277191,0.00263591
1.71661377,0.00133489
1.74045563,0.00065133
1.76429749,0.00042793
1.78813934,0.00023145
1.81198120,0.00008563
1.83582306,0.00010301
1.85966492,0.00019593
1.88350677,0.00047667
1.90734863,0.00065751
1.93119049,0.00087972
1.95503235,0.02466598
1.97887421,0.12494130
2.00271606,0.18599110
2.02655792,0.09790809
2.05039978,0.01264647
2.07424164,0.00033955
2.09808350,0.00030449
2.12192535,0.00026431
2.14576721,0.00034827
2.16960907,0.00031880
2.19345093,0.00049657
2.21729279,0.00064424
2.24113464,0.00059758
2.26497650,0.00063151
2.28881836,0.00087303
2.31266022,0.00098901
2.33650208,0.00042947
2.36034393,0.00030837
2.38418579,0.00048736
2.40802765,0.00048062
2.43186951,0.00047706
2.45571136,0.00042223
2.47955322,0.00049632
2.50339508,0.00045450
2.52723694,0.00038396
2.55107880,0.00037031
2.57492065,0.00029430
2.59876251,0.00032391
2.62260437,0.00109414
2.64644623,0.00261835
2.67028809,0.00278997
2.69412994,0.00229467
2.71797180,0.00133971
2.74181366,0.00085257
2.76565552,0.00064903
2.78949738,0.00042539
2.81333923,0.00028541
2.83718109,0.00024517
2.86102295,0.00016677
2.88486481,0.00023414
2.90870667,0.00054445
2.93254852,0.00092811
2.95639038,0.02237602
2.98023224,0.10373250
3.00407410,0.14550070
3.02791595,0.07175592
3.05175781,0.00782573
3.07559967,0.00050603
3.09944153,0.00029778
3.12328339,0.00009453
3.14712524,0.00019616
3.17096710,0.00029099
3.19480896,0.00029482
3.21865082,0.00038986
3.24249268,0.00069590
3.26633453,0.00094662
3.29017639,0.00154436
3.31401825,0.00213350
3.33786011,0.00222421
3.36170197,0.00166026
3.38554382,0.00052312
3.40938568,0.00024691
3.43322754,0.00035677
3.45706940,0.00045806
3.48091125,0.00044459
3.50475311,0.00049573
3.52859497,0.00048840
3.55243683,0.00046773
3.57627869,0.00054855
3.60012054,0.00052791
3.62396240,0.00055857
3.64780426,0.00058300
3.67164612,0.00095213
3.69548798,0.00116390
3.71932983,0.00078583
3.74317169,0.00059833
3.76701355,0.00060023
3.79085541,0.00058103
3.81469727,0.00046667
3.83853912,0.00036705
3.86238098,0.00038518
3.88622284,0.00015108
3.91006470,0.00020805
3.93390656,0.00049478
3.95774841,0.01718334
3.98159027,0.07395366
4.00543213,0.09780221
4.02927399,0.04519275
4.05311584,0.00416781
4.07695770,0.00068992
4.10079956,0.00049688
4.12464142,0.00017835
4.14848328,0.00008467
4.17232513,0.00015395
4.19616699,0.00021441
4.22000885,0.00033417
4.24385071,0.00048840
4.26769257,0.00085761
4.29153442,0.00193534
4.31537628,0.00299478
4.33921814,0.00377158
4.36306000,0.00275739
4.38690186,0.00086443
4.41074371,0.00035634
4.43458557,0.00018009
4.45842743,0.00016733
4.48226929,0.00028745
4.50611115,0.00045689
4.52995300,0.00050798
4.55379486,0.00053119
4.57763672,0.00061123
4.60147858,0.00075599
4.62532043,0.00094845
4.64916229,0.00168578
4.67300415,0.00127938
4.69684601,0.00017152
4.72068787,0.00033559
4.74452972,0.00035718
4.76837158,0.00056908
4.79221344,0.00060517
4.81605530,0.00050047
4.83989716,0.00050987
4.86373901,0.00053564
4.88758087,0.00034872
4.91142273,0.00021114
4.93526459,0.00013379
4.95910645,0.00991944
4.98294830,0.04005543
5.00679016,0.05004799
5.03063202,0.02152191
5.05447388,0.00142874
5.07831573,0.00077757
5.10215759,0.00059672
5.12599945,0.00045311
5.14984131,0.00027580
5.17368317,0.00020766
5.19752502,0.00013420
5.22136688,0.00016740
5.24520874,0.00039168
5.26905060,0.00069068
5.29289246,0.00179245
5.31673431,0.00309183
5.34057617,0.00444628
5.36441803,0.00308300
5.38825989,0.00089223
5.41210175,0.00044963
5.43594360,0.00033946
5.45978546,0.00020951
5.48362732,0.00016098
5.50746918,0.00026447
5.53131104,0.00037802
5.55515289,0.00050566
5.57899475,0.00078052
5.60283661,0.00094141
5.62667847,0.00196878
5.65052032,0.00375965
5.67436218,0.00288759
5.69820404,0.00117020
5.72204590,0.00038806
5.74588776,0.00017740
5.76972961,0.00026686
5.79357147,0.00043240
5.81741333,0.00044339
5.84125519,0.00036195
5.86509705,0.00048535
5.88893890,0.00045937
5.91278076,0.00041354
5.93662262,0.00040185
5.96046448,0.00185293
5.98430634,0.00742435
6.00814819,0.00875892
6.03199005,0.00342258
6.05583191,0.00056444
6.07967377,0.00067348
6.10351563,0.00054083
6.12735748,0.00046947
6.15119934,0.00053238
6.17504120,0.00044292
6.19888306,0.00024047
6.22272491,0.00016479
6.24656677,0.00019252
6.27040863,0.00048650
6.29425049,0.00138498
6.31809235,0.00267704
6.34193420,0.00408006
6.36577606,0.00277629
6.38961792,0.00093936
6.41345978,0.00066091
6.43730164,0.00050702
6.46114349,0.00026756
6.48498535,0.00011588
6.50882721,0.00012119
6.53266907,0.00024313
6.55651093,0.00035618
6.58035278,0.00050452
6.60419464,0.00089128
6.62803650,0.00253547
6.65187836,0.00490490
6.67572021,0.00380454
6.69956207,0.00197043
6.72340393,0.00081919
6.74724579,0.00039404
6.77108765,0.00019930
6.79492950,0.00024345
6.81877136,0.00040473
6.84261322,0.00046234
6.86645508,0.00049957
6.89029694,0.00058305
6.91413879,0.00067279
6.93798065,0.00101802
6.96182251,0.00613741
6.98566437,0.01943887
7.00950623,0.02154063
7.03334808,0.00833768
7.05718994,0.00092648
7.08103180,0.00047700
7.10487366,0.00045523
7.12871552,0.00042010
7.15255737,0.00050005
7.17639923,0.00049378
7.20024109,0.00040532
7.22408295,0.00040276
7.24792480,0.00034122
7.27176666,0.00035689
7.29560852,0.00046837
7.31945038,0.00142928
7.34329224,0.00255259
7.36713409,0.00171881
7.39097595,0.00083497
7.41481781,0.00070416
7.43865967,0.00061606
7.46250153,0.00040021
7.48634338,0.00029249
7.51018524,0.00031082
7.53402710,0.00025478
7.55786896,0.00022931
7.58171082,0.00033981
7.60555267,0.00070374
7.62939453,0.00264009
7.65323639,0.00475674
7.67707825,0.00365955
7.70092010,0.00212870
7.72476196,0.00081345
7.74860382,0.00054811
7.77244568,0.00039284
7.79628754,0.00020971
7.82012939,0.00015106
7.84397125,0.00025210
7.86781311,0.00034109
7.89165497,0.00045344
7.91549683,0.00066003
7.93933868,0.00150770
7.96318054,0.01206705
7.98702240,0.03679282
8.01086426,0.03857186
8.03470612,0.01373820
8.05854797,0.00087040
8.08238983,0.00021947
8.10623169,0.00042786
8.13007355,0.00044219
8.15391541,0.00042420
8.17775726,0.00042315
8.20159912,0.00043842
8.22544098,0.00057416
8.24928284,0.00053942
8.27312469,0.00050921
8.29696655,0.00065890
8.32080841,0.00071942
8.34465027,0.00066630
8.36849213,0.00060031
8.39233398,0.00057761
8.41617584,0.00053942
8.44001770,0.00050605
8.46385956,0.00053004
8.48770142,0.00050805
8.51154327,0.00047817
8.53538513,0.00039481
8.55922699,0.00022542
8.58306885,0.00021460
8.60691071,0.00045263
8.63075256,0.00192888
8.65459442,0.00343586
8.67843628,0.00287483
8.70227814,0.00201160
8.72612000,0.00101392
8.74996185,0.00068058
8.77380371,0.00056305
8.79764557,0.00048278
8.82148743,0.00022928
8.84532928,0.00012706
8.86917114,0.00020250
8.89301300,0.00037102
8.91685486,0.00056143
8.94069672,0.00154549
8.96453857,0.01484909
8.98838043,0.04297199
9.01222229,0.04251715
9.03606415,0.01394024
9.05990601,0.00070464
9.08374786,0.00027572
9.10758972,0.00021899
9.13143158,0.00013821
9.15527344,0.00022972
9.17911530,0.00040130
9.20295715,0.00049219
9.22679901,0.00059467
9.25064087,0.00063870
9.27448273,0.00086535
9.29832458,0.00165453
9.32216644,0.00183057
9.34600830,0.00158968
9.36985016,0.00087698
9.39369202,0.00032547
9.41753387,0.00029596
9.44137573,0.00033382
9.46521759,0.00035371
9.48905945,0.00042165
9.51290131,0.00048141
9.53674316,0.00043705
9.56058502,0.00038654
9.58442688,0.00037467
9.60826874,0.00039311
9.63211060,0.00079992
9.65595245,0.00124366
9.67979431,0.00139996
9.70363617,0.00118554
9.72747803,0.00074088
9.75131989,0.00063628
9.77516174,0.00051367
9.79900360,0.00043660
9.82284546,0.00035406
9.84668732,0.00021594
9.87052917,0.00021808
9.89437103,0.00022031
9.91821289,0.00050761
9.94205475,0.00147440
9.96589661,0.01421421
9.98973846,0.03848682
10.01358032,0.03592926
10.03742218,0.01088136
10.06126404,0.00072424
10.08510590,0.00044153
10.10894775,0.00038465
10.13278961,0.00019262
10.15663147,0.00009815
10.18047333,0.00018901
10.20431519,0.00033262
10.22815704,0.00055337
10.25199890,0.00073533
10.27584076,0.00098200
10.29968262,0.00224266
10.32352448,0.00295075
10.34736633,0.00319036
10.37120819,0.00173207
10.39505005,0.00053070
10.41889191,0.00029995
10.44273376,0.00029867
10.46657562,0.00037732
10.49041748,0.00033819
10.51425934,0.00043382
10.53810120,0.00059469
10.56194305,0.00057036
10.58578491,0.00066831
10.60962677,0.00073700
10.63346863,0.00102466
10.65731049,0.00133842
10.68115234,0.00072360
10.70499420,0.00038902
10.72883606,0.00047854
10.75267792,0.00052317
10.77651978,0.00051621
10.80036163,0.00047791
10.82420349,0.00047540
10.84804535,0.00054144
10.87188721,0.00050282
10.89572906,0.00030613
10.91957092,0.00028535
10.94341278,0.00071201
10.96725464,0.00987795
10.99109650,0.02569346
11.01493835,0.02272756
11.03878021,0.00629368
11.06262207,0.00078371
11.08646393,0.00062006
11.11030579,0.00051464
11.13414764,0.00044145
11.15798950,0.00020809
11.18183136,0.00008137
11.20567322,0.00011799
11.22951508,0.00031530
11.25335693,0.00059633
11.27719879,0.00103935
11.30104065,0.00235891
11.32488251,0.00349814
11.34872437,0.00415055
11.37256622,0.00217064
11.39640808,0.00073477
11.42024994,0.00034744
11.44409180,0.00011206
11.46793365,0.00012297
11.49177551,0.00024270
11.51561737,0.00033842
11.53945923,0.00035239
11.56330109,0.00048845
11.58714294,0.00074862
11.61098480,0.00104966
11.63482666,0.00254977
11.65866852,0.00356507
11.68251038,0.00193214
11.70635223,0.00067138
11.73019409,0.00025771
11.75403595,0.00022033
11.77787781,0.00040075
11.80171967,0.00045989
11.82556152,0.00040441
11.84940338,0.00038465
11.87324524,0.00056654
11.89708710,0.00057548
11.92092896,0.00049688
11.94477081,0.00018846
11.96861267,0.00352545
11.99245453,0.00875827
12.01629639,0.00723470
12.04013824,0.00177958
12.06398010,0.00061520
12.08782196,0.00064295
12.11166382,0.00066358
12.13550568,0.00044771
12.15934753,0.00030339
12.18318939,0.00028978
12.20703125,0.00028730
12.23087311,0.00021380
12.25471497,0.00029077
12.27855682,0.00073324
12.30239868,0.00188698
12.32624054,0.00321793
12.35008240,0.00382067
12.37392426,0.00198494
12.39776611,0.00097669
12.42160797,0.00055130
12.44544983,0.00036425
12.46929169,0.00022996
12.49313354,0.00016407
12.51697540,0.00024737
12.54081726,0.00039476
12.56465912,0.00042451
12.58850098,0.00060009
12.61234283,0.00130120
12.63618469,0.00381686
12.66002655,0.00514192
12.68386841,0.00302817
12.70771027,0.00135605
12.73155212,0.00049029
12.75539398,0.00017460
12.77923584,0.00017031
12.80307770,0.00036167
12.82691956,0.00044763
12.85076141,0.00034357
12.87460327,0.00041328
12.89844513,0.00071285
12.92228699,0.00073287
12.94612885,0.00109400
12.96997070,0.00391378
12.99381256,0.00814927
13.01765442,0.00639680
13.04149628,0.00173724
13.06533813,0.00043322
13.08917999,0.00047655
13.11302185,0.00051214
13.13686371,0.00055927
13.16070557,0.00054929
13.18454742,0.00049299
13.20838928,0.00039587
13.23223114,0.00035870
13.25607300,0.00026492
13.27991486,0.00040283
13.30375671,0.00090336
13.32759857,0.00220921
13.35144043,0.00273092
13.37528229,0.00140209
13.39912415,0.00081810
13.42296600,0.00062619
13.44680786,0.00054740
13.47064972,0.00043521
13.49449158,0.00025006
13.51833344,0.00007866
13.54217529,0.00002660
13.56601715,0.00017806
13.58985901,0.00050037
13.61370087,0.00120327
13.63754272,0.00394034
13.66138458,0.00511137
13.68522644,0.00317230
13.70906830,0.00160083
13.73291016,0.00062304
13.75675201,0.00041375
13.78059387,0.00029521
13.80443573,0.00017767
13.82827759,0.00015513
13.85211945,0.00026146
