Частота,Канал A
(kГц),(В)

0.00000000,0.10182070
0.02384186,0.04311695
0.04768372,0.00778550
0.07152557,0.00100214
0.09536743,0.00047134
0.11920929,0.00033220
0.14305115,0.00043558
0.16689301,0.00043906
0.19073486,0.00036295
0.21457672,0.00034846
0.23841858,0.00057116
0.26226044,0.00085027
0.28610229,0.00097173
0.30994415,0.00127112
0.33378601,0.00122469
0.35762787,0.00110435
0.38146973,0.00098031
0.40531158,0.00078487
0.42915344,0.00055553
0.45299530,0.00038378
0.47683716,0.00045367
0.50067902,0.00051999
0.52452087,0.00038336
0.54836273,0.00026593
0.57220459,0.00042349
0.59604645,0.00081393
0.61988831,0.00103917
0.64373016,0.00143420
0.66757202,0.00159712
0.69141388,0.00112819
0.71525574,0.00093250
0.73909760,0.00080581
0.76293945,0.00053740
0.78678131,0.00031194
0.81062317,0.00039938
0.83446503,0.00048714
0.85830688,0.00036857
0.88214874,0.00028180
0.90599060,0.00044612
0.92983246,0.00083218
0.95367432,0.00693895
0.97751617,0.03532603
1.00135803,0.05551896
1.02519989,0.03132185
1.04904175,0.00528714
1.07288361,0.00074829
1.09672546,0.00036255
1.12056732,0.00023899
1.14440918,0.00031057
1.16825104,0.00037660
1.19209290,0.00049495
1.21593475,0.00034555
1.23977661,0.00039135
1.26361847,0.00079889
1.28746033,0.00123903
1.31130219,0.00163406
1.33514404,0.00096598
1.35898590,0.00070637
1.38282776,0.00098408
1.40666962,0.00071786
1.43051147,0.00041767
1.45435333,0.00022243
1.47819519,0.00040441
1.50203705,0.00064846
1.52587891,0.00058180
1.54972076,0.00044425
1.57356262,0.00057548
1.59740448,0.00084636
1.62124634,0.00117078
1.64508820,0.00204634
1.66893005,0.00183935
1.69277191,0.00072559
1.71661377,0.00098684
1.74045563,0.00081981
1.76429749,0.00045518
1.78813934,0.00036076
1.81198120,0.00042494
1.83582306,0.00045225
1.85966492,0.00044300
1.88350677,0.00038658
1.90734863,0.00045216
1.93119049,0.00070503
1.95503235,0.00764644
1.97887421,0.03687201
2.00271606,0.05480881
2.02655792,0.02912687
2.05039978,0.00454271
2.07424164,0.00080250
2.09808350,0.00044240
2.12192535,0.00021622
2.14576721,0.00030559
2.16960907,0.00040107
2.19345093,0.00035446
2.21729279,0.00039370
2.24113464,0.00045760
2.26497650,0.00066200
2.28881836,0.00123397
2.31266022,0.00180913
2.33650208,0.00084257
2.36034393,0.00058339
2.38418579,0.00096434
2.40802765,0.00085258
2.43186951,0.00067196
2.45571136,0.00040192
2.47955322,0.00031882
2.50339508,0.00036784
2.52723694,0.00039149
2.55107880,0.00036747
2.57492065,0.00050622
2.59876251,0.00076935
2.62260437,0.00130150
2.64644623,0.00251562
2.67028809,0.00213915
2.69412994,0.00049793
2.71797180,0.00090530
2.74181366,0.00080663
2.76565552,0.00060511
2.78949738,0.00043752
2.81333923,0.00046148
2.83718109,0.00052621
2.86102295,0.00042784
2.88486481,0.00037712
2.90870667,0.00057475
2.93254852,0.00091667
2.95639038,0.00867820
2.98023224,0.03834098
3.00407410,0.05359623
3.02791595,0.02664586
3.05175781,0.00365352
3.07559967,0.00060169
3.09944153,0.00047244
3.12328339,0.00032214
3.14712524,0.00028282
3.17096710,0.00034947
3.19480896,0.00043526
3.21865082,0.00031730
3.24249268,0.00036906
3.26633453,0.00077026
3.29017639,0.00147129
3.31401825,0.00197800
3.33786011,0.00099424
3.36170197,0.00062833
3.38554382,0.00084273
3.40938568,0.00065365
3.43322754,0.00046410
3.45706940,0.00033946
3.48091125,0.00039830
3.50475311,0.00051067
3.52859497,0.00054210
3.55243683,0.00047494
3.57627869,0.00042900
3.60012054,0.00073669
3.62396240,0.00164385
3.64780426,0.00316205
3.67164612,0.00256521
3.69548798,0.00026181
3.71932983,0.00084321
3.74317169,0.00067060
3.76701355,0.00058994
3.79085541,0.00040718
3.81469727,0.00029156
3.83853912,0.00038811
3.86238098,0.00043571
3.88622284,0.00031570
3.91006470,0.00050963
3.93390656,0.00091414
3.95774841,0.00960517
3.98159027,0.03943492
4.00543213,0.05208156
4.02927399,0.02440501
4.05311584,0.00312425
4.07695770,0.00069871
4.10079956,0.00051684
4.12464142,0.00026559
4.14848328,0.00025590
4.17232513,0.00031811
4.19616699,0.00046601
4.22000885,0.00044046
4.24385071,0.00041845
4.26769257,0.00077477
4.29153442,0.00159328
4.31537628,0.00224060
4.33921814,0.00148004
4.36306000,0.00099551
4.38690186,0.00092628
4.41074371,0.00072773
4.43458557,0.00051057
4.45842743,0.00034193
4.48226929,0.00035502
4.50611115,0.00046486
4.52995300,0.00054672
4.55379486,0.00050557
4.57763672,0.00046337
4.60147858,0.00067354
4.62532043,0.00165663
4.64916229,0.00349894
4.67300415,0.00273175
4.69684601,0.00026607
4.72068787,0.00075157
4.74452972,0.00075208
4.76837158,0.00059675
4.79221344,0.00039132
4.81605530,0.00028603
4.83989716,0.00039754
4.86373901,0.00052858
4.88758087,0.00038242
4.91142273,0.00057448
4.93526459,0.00104467
4.95910645,0.01063793
4.98294830,0.04023602
5.00679016,0.05003156
5.03063202,0.02202501
5.05447388,0.00264424
5.07831573,0.00064260
5.10215759,0.00046770
5.12599945,0.00025673
5.14984131,0.00030385
5.17368317,0.00042494
5.19752502,0.00043071
5.22136688,0.00035493
5.24520874,0.00041523
5.26905060,0.00075661
5.29289246,0.00160628
5.31673431,0.00216880
5.34057617,0.00169200
5.36441803,0.00119463
5.38825989,0.00076313
5.41210175,0.00068321
5.43594360,0.00037687
5.45978546,0.00018992
5.48362732,0.00022624
5.50746918,0.00030214
5.53131104,0.00024638
5.55515289,0.00030322
5.57899475,0.00044369
5.60283661,0.00081959
5.62667847,0.00198529
5.65052032,0.00396065
5.67436218,0.00293889
5.69820404,0.00043355
5.72204590,0.00079844
5.74588776,0.00079342
5.76972961,0.00052135
5.79357147,0.00029595
5.81741333,0.00038347
5.84125519,0.00051623
5.86509705,0.00041516
5.88893890,0.00026498
5.91278076,0.00046878
5.93662262,0.00107619
5.96046448,0.01143825
5.98430634,0.04066355
6.00814819,0.04773027
6.03199005,0.01962780
6.05583191,0.00218804
6.07967377,0.00075350
6.10351563,0.00046779
6.12735748,0.00028306
6.15119934,0.00031798
6.17504120,0.00050350
6.19888306,0.00055421
6.22272491,0.00035348
6.24656677,0.00040041
6.27040863,0.00081823
6.29425049,0.00189953
6.31809235,0.00268688
6.34193420,0.00229797
6.36577606,0.00139366
6.38961792,0.00076141
6.41345978,0.00071586
6.43730164,0.00053739
6.46114349,0.00033753
6.48498535,0.00040816
6.50882721,0.00054703
6.53266907,0.00056958
6.55651093,0.00051560
6.58035278,0.00042963
6.60419464,0.00080563
6.62803650,0.00236344
6.65187836,0.00438218
6.67572021,0.00312939
6.69956207,0.00066341
6.72340393,0.00075912
6.74724579,0.00074695
6.77108765,0.00046213
6.79492950,0.00030368
6.81877136,0.00039048
6.84261322,0.00053175
6.86645508,0.00060638
6.89029694,0.00043213
6.91413879,0.00048389
6.93798065,0.00101425
6.96182251,0.01213756
6.98566437,0.04066762
7.00950623,0.04512839
7.03334808,0.01739988
7.05718994,0.00180024
7.08103180,0.00081273
7.10487366,0.00060941
7.12871552,0.00039041
7.15255737,0.00038304
7.17639923,0.00035306
7.20024109,0.00043086
7.22408295,0.00058322
7.24792480,0.00052304
7.27176666,0.00080963
7.29560852,0.00203626
7.31945038,0.00281761
7.34329224,0.00256804
7.36713409,0.00149140
7.39097595,0.00062410
7.41481781,0.00061694
7.43865967,0.00053648
7.46250153,0.00027731
7.48634338,0.00024160
7.51018524,0.00037259
7.53402710,0.00038523
7.55786896,0.00047629
7.58171082,0.00052552
7.60555267,0.00081763
7.62939453,0.00257264
7.65323639,0.00471973
7.67707825,0.00324736
7.70092010,0.00075871
7.72476196,0.00061741
7.74860382,0.00066438
7.77244568,0.00058314
7.79628754,0.00038271
7.82012939,0.00021736
7.84397125,0.00025518
7.86781311,0.00043498
7.89165497,0.00034155
7.91549683,0.00045887
7.93933868,0.00119675
7.96318054,0.01308511
7.98702240,0.04037434
8.01086426,0.04218615
8.03470612,0.01519651
8.05854797,0.00142633
8.08238983,0.00068808
8.10623169,0.00059192
8.13007355,0.00036956
8.15391541,0.00040931
8.17775726,0.00047361
8.20159912,0.00049998
8.22544098,0.00040210
8.24928284,0.00043352
8.27312469,0.00084850
8.29696655,0.00202434
8.32080841,0.00283133
8.34465027,0.00288328
8.36849213,0.00171820
8.39233398,0.00072858
8.41617584,0.00061036
8.44001770,0.00048675
8.46385956,0.00034285
8.48770142,0.00022286
8.51154327,0.00035514
8.53538513,0.00054044
8.55922699,0.00050922
8.58306885,0.00046537
8.60691071,0.00083577
8.63075256,0.00278964
8.65459442,0.00488080
8.67843628,0.00317623
8.70227814,0.00090218
8.72612000,0.00057470
8.74996185,0.00065833
8.77380371,0.00056441
8.79764557,0.00033009
8.82148743,0.00026649
8.84532928,0.00029557
8.86917114,0.00037692
8.89301300,0.00040588
8.91685486,0.00047224
8.94069672,0.00113539
8.96453857,0.01353751
8.98838043,0.03954215
9.01222229,0.03906810
9.03606415,0.01306368
9.05990601,0.00106261
9.08374786,0.00053665
9.10758972,0.00046655
9.13143158,0.00025432
9.15527344,0.00019461
9.17911530,0.00034328
9.20295715,0.00056399
9.22679901,0.00045851
9.25064087,0.00034648
9.27448273,0.00076080
9.29832458,0.00205428
9.32216644,0.00310299
9.34600830,0.00339600
9.36985016,0.00194090
9.39369202,0.00073882
9.41753387,0.00059568
9.44137573,0.00060680
9.46521759,0.00039717
9.48905945,0.00020660
9.51290131,0.00034880
9.53674316,0.00052388
9.56058502,0.00049375
9.58442688,0.00055096
9.60826874,0.00099439
9.63211060,0.00308899
9.65595245,0.00505200
9.67979431,0.00315935
9.70363617,0.00109789
9.72747803,0.00067218
9.75131989,0.00061281
9.77516174,0.00050233
9.79900360,0.00038460
9.82284546,0.00029723
9.84668732,0.00033561
9.87052917,0.00052796
9.89437103,0.00056843
9.91821289,0.00054936
9.94205475,0.00121017
9.96589661,0.01412819
9.98973846,0.03852676
10.01358032,0.03595445
10.03742218,0.01127499
10.06126404,0.00100343
10.08510590,0.00067897
10.10894775,0.00051858
10.13278961,0.00038271
10.15663147,0.00039444
10.18047333,0.00043837
10.20431519,0.00051958
10.22815704,0.00053994
10.25199890,0.00057501
10.27584076,0.00102341
10.29968262,0.00223486
10.32352448,0.00322738
10.34736633,0.00348814
10.37120819,0.00186493
10.39505005,0.00069085
10.41889191,0.00055272
10.44273376,0.00052816
10.46657562,0.00056439
10.49041748,0.00048557
10.51425934,0.00044034
10.53810120,0.00043885
10.56194305,0.00047107
10.58578491,0.00050451
10.60962677,0.00093672
10.63346863,0.00328719
10.65731049,0.00517838
10.68115234,0.00325248
10.70499420,0.00135442
10.72883606,0.00072853
10.75267792,0.00069139
10.77651978,0.00057174
10.80036163,0.00036330
10.82420349,0.00030226
10.84804535,0.00035100
10.87188721,0.00047102
10.89572906,0.00046350
10.91957092,0.00052432
10.94341278,0.00132030
10.96725464,0.01436850
10.99109650,0.03682809
11.01493835,0.03236263
11.03878021,0.00928403
11.06262207,0.00078896
11.08646393,0.00060639
11.11030579,0.00050870
11.13414764,0.00041961
11.15798950,0.00039306
11.18183136,0.00038014
11.20567322,0.00042448
11.22951508,0.00047715
11.25335693,0.00054020
11.27719879,0.00089659
11.30104065,0.00201533
11.32488251,0.00326704
11.34872437,0.00372879
11.37256622,0.00194714
11.39640808,0.00068852
11.42024994,0.00055604
11.44409180,0.00048557
11.46793365,0.00034131
11.49177551,0.00023373
11.51561737,0.00033791
11.53945923,0.00046535
11.56330109,0.00043258
11.58714294,0.00039738
11.61098480,0.00091453
11.63482666,0.00335434
11.65866852,0.00508766
11.68251038,0.00320054
11.70635223,0.00140468
11.73019409,0.00062204
11.75403595,0.00055143
11.77787781,0.00049015
11.80171967,0.00038336
11.82556152,0.00038236
11.84940338,0.00031811
11.87324524,0.00044914
11.89708710,0.00059722
11.92092896,0.00052095
11.94477081,0.00136597
11.96861267,0.01466921
11.99245453,0.03509210
12.01629639,0.02907199
12.04013824,0.00762768
12.06398010,0.00054243
12.08782196,0.00048274
12.11166382,0.00045340
12.13550568,0.00029851
12.15934753,0.00016286
12.18318939,0.00022408
12.20703125,0.00044054
12.23087311,0.00045307
12.25471497,0.00047901
12.27855682,0.00086194
12.30239868,0.00198233
12.32624054,0.00334099
12.35008240,0.00374258
12.37392426,0.00180310
12.39776611,0.00060102
12.42160797,0.00047737
12.44544983,0.00044777
12.46929169,0.00035280
12.49313354,0.00023952
12.51697540,0.00028263
12.54081726,0.00040072
12.56465912,0.00063981
12.58850098,0.00067411
12.61234283,0.00106068
12.63618469,0.00345963
12.66002655,0.00494693
12.68386841,0.00306832
12.70771027,0.00137970
12.73155212,0.00054271
12.75539398,0.00050550
12.77923584,0.00063012
12.80307770,0.00051859
12.82691956,0.00032218
12.85076141,0.00032983
12.87460327,0.00048536
12.89844513,0.00059620
12.92228699,0.00059357
12.94612885,0.00137415
12.96997070,0.01466519
12.99381256,0.03298113
13.01765442,0.02583642
13.04149628,0.00638937
13.06533813,0.00053076
13.08917999,0.00049056
13.11302185,0.00043560
13.13686371,0.00024200
13.16070557,0.00027724
13.18454742,0.00039260
13.20838928,0.00056653
13.23223114,0.00061446
13.25607300,0.00058180
13.27991486,0.00090370
13.30375671,0.00193636
13.32759857,0.00344826
13.35144043,0.00373975
13.37528229,0.00175422
13.39912415,0.00062415
13.42296600,0.00046021
13.44680786,0.00045795
13.47064972,0.00038662
13.49449158,0.00025506
13.51833344,0.00028138
13.54217529,0.00039800
13.56601715,0.00046312
13.58985901,0.00046560
13.61370087,0.00104634
13.63754272,0.00348858
13.66138458,0.00473406
13.68522644,0.00302847
13.70906830,0.00148165
13.73291016,0.00060040
13.75675201,0.00054313
13.78059387,0.00054776
13.80443573,0.00046200
13.82827759,0.00039403
13.85211945,0.00037943
