Частота,Канал A
(kГц),(В)

0.00000000,0.41772750
0.02384186,0.17588180
0.04768372,0.02835253
0.07152557,0.00149041
0.09536743,0.00074938
0.11920929,0.00023390
0.14305115,0.00037691
0.16689301,0.00029577
0.19073486,0.00072641
0.21457672,0.00091209
0.23841858,0.00050217
0.26226044,0.00104438
0.28610229,0.00111194
0.30994415,0.00160823
0.33378601,0.00482252
0.35762787,0.00468994
0.38146973,0.00148697
0.40531158,0.00111951
0.42915344,0.00094318
0.45299530,0.00024858
0.47683716,0.00019932
0.50067902,0.00014356
0.52452087,0.00052108
0.54836273,0.00109474
0.57220459,0.00080339
0.59604645,0.00029806
0.61988831,0.00022002
0.64373016,0.00048315
0.66757202,0.00283851
0.69141388,0.00440846
0.71525574,0.00243469
0.73909760,0.00055521
0.76293945,0.00060977
0.78678131,0.00033279
0.81062317,0.00057822
0.83446503,0.00075222
0.85830688,0.00042631
0.88214874,0.00063156
0.90599060,0.00069106
0.92983246,0.00061021
0.95367432,0.00146569
0.97751617,0.00155890
1.00135803,0.00130591
1.02519989,0.00268734
1.04904175,0.00235347
1.07288361,0.00070285
1.09672546,0.00022725
1.12056732,0.00024002
1.14440918,0.00053762
1.16825104,0.00096207
1.19209290,0.00066445
1.21593475,0.00019355
1.23977661,0.00016822
1.26361847,0.00043811
1.28746033,0.00261858
1.31130219,0.00427191
1.33514404,0.00250481
1.35898590,0.00101078
1.38282776,0.00122115
1.40666962,0.00067999
1.43051147,0.00065998
1.45435333,0.00078554
1.47819519,0.00036873
1.50203705,0.00062250
1.52587891,0.00069024
1.54972076,0.00036444
1.57356262,0.00054853
1.59740448,0.00059497
1.62124634,0.00298173
1.64508820,0.00816605
1.66893005,0.00752699
1.69277191,0.00225459
1.71661377,0.00026868
1.74045563,0.00023623
1.76429749,0.00049501
1.78813934,0.00102909
1.81198120,0.00083777
1.83582306,0.00019509
1.85966492,0.00016617
1.88350677,0.00024543
1.90734863,0.00090755
1.93119049,0.00154080
1.95503235,0.03396258
1.97887421,0.17388560
2.00271606,0.25890580
2.02655792,0.13635230
2.05039978,0.01787835
2.07424164,0.00106160
2.09808350,0.00045061
2.12192535,0.00071170
2.14576721,0.00074420
2.16960907,0.00039468
2.19345093,0.00034254
2.21729279,0.00041705
2.24113464,0.00045704
2.26497650,0.00159645
2.28881836,0.00157739
2.31266022,0.00054715
2.33650208,0.00023848
2.36034393,0.00023494
2.38418579,0.00060362
2.40802765,0.00129418
2.43186951,0.00097401
2.45571136,0.00021351
2.47955322,0.00032317
2.50339508,0.00022166
2.52723694,0.00050476
2.55107880,0.00095405
2.57492065,0.00065532
2.59876251,0.00096660
2.62260437,0.00142876
2.64644623,0.00073732
2.67028809,0.00204132
2.69412994,0.00279677
2.71797180,0.00130510
2.74181366,0.00086014
2.76565552,0.00102186
2.78949738,0.00039605
2.81333923,0.00022115
2.83718109,0.00022126
2.86102295,0.00029329
2.88486481,0.00097491
2.90870667,0.00099218
2.93254852,0.00036401
2.95639038,0.00017553
2.98023224,0.00011134
3.00407410,0.00119442
3.02791595,0.00280519
3.05175781,0.00223716
3.07559967,0.00062826
3.09944153,0.00058436
3.12328339,0.00047621
3.14712524,0.00056940
3.17096710,0.00085528
3.19480896,0.00053426
3.21865082,0.00052870
3.24249268,0.00086326
3.26633453,0.00065597
3.29017639,0.00177113
3.31401825,0.00254926
3.33786011,0.00144436
3.36170197,0.00169197
3.38554382,0.00206221
3.40938568,0.00090827
3.43322754,0.00025903
3.45706940,0.00031499
3.48091125,0.00032709
3.50475311,0.00088808
3.52859497,0.00094784
3.55243683,0.00036312
3.57627869,0.00006060
3.60012054,0.00027629
3.62396240,0.00349644
3.64780426,0.00848120
3.67164612,0.00706380
3.69548798,0.00203957
3.71932983,0.00087133
3.74317169,0.00063192
3.76701355,0.00045239
3.79085541,0.00068791
3.81469727,0.00045289
3.83853912,0.00055424
3.86238098,0.00078507
3.88622284,0.00065916
3.91006470,0.00061880
3.93390656,0.00104893
3.95774841,0.03588024
3.98159027,0.15527420
4.00543213,0.20556260
4.02927399,0.09538791
4.05311584,0.00982402
4.07695770,0.00029904
4.10079956,0.00016182
4.12464142,0.00092038
4.14848328,0.00083741
4.17232513,0.00040090
4.19616699,0.00013751
4.22000885,0.00010923
4.24385071,0.00059942
4.26769257,0.00161312
4.29153442,0.00147760
4.31537628,0.00241396
4.33921814,0.00490343
4.36306000,0.00376199
4.38690186,0.00107753
4.41074371,0.00086404
4.43458557,0.00057198
4.45842743,0.00058732
4.48226929,0.00091381
4.50611115,0.00050151
4.52995300,0.00027798
4.55379486,0.00044121
4.57763672,0.00031559
4.60147858,0.00155951
4.62532043,0.00221457
4.64916229,0.00104851
4.67300415,0.00021203
4.69684601,0.00030531
4.72068787,0.00041957
4.74452972,0.00106357
4.76837158,0.00113306
4.79221344,0.00037067
4.81605530,0.00025079
4.83989716,0.00026650
4.86373901,0.00044080
4.88758087,0.00100458
4.91142273,0.00087965
4.93526459,0.00075129
4.95910645,0.00181903
4.98294830,0.00141266
5.00679016,0.00090703
5.03063202,0.00188179
5.05447388,0.00130723
5.07831573,0.00057063
5.10215759,0.00096214
5.12599945,0.00059079
5.14984131,0.00028337
5.17368317,0.00036894
5.19752502,0.00018282
5.22136688,0.00078383
5.24520874,0.00119896
5.26905060,0.00068277
5.29289246,0.00023788
5.31673431,0.00019841
5.34057617,0.00049427
5.36441803,0.00180708
5.38825989,0.00204164
5.41210175,0.00077582
5.43594360,0.00045778
5.45978546,0.00041092
5.48362732,0.00034664
5.50746918,0.00075246
5.53131104,0.00069282
5.55515289,0.00038304
5.57899475,0.00090958
5.60283661,0.00083415
5.62667847,0.00263223
5.65052032,0.00543977
5.67436218,0.00403307
5.69820404,0.00145943
5.72204590,0.00168281
5.74588776,0.00107891
5.76972961,0.00022918
5.79357147,0.00022141
5.81741333,0.00022645
5.84125519,0.00073643
5.86509705,0.00097274
5.88893890,0.00065982
5.91278076,0.00009846
5.93662262,0.00074385
5.96046448,0.03048250
5.98430634,0.11264890
6.00814819,0.13275130
6.03199005,0.05395897
6.05583191,0.00406913
6.07967377,0.00074498
6.10351563,0.00037969
6.12735748,0.00074889
6.15119934,0.00056062
6.17504120,0.00036095
6.19888306,0.00077824
6.22272491,0.00061453
6.24656677,0.00051227
6.27040863,0.00096259
6.29425049,0.00102890
6.31809235,0.00429509
6.34193420,0.00804576
6.36577606,0.00543996
6.38961792,0.00110299
6.41345978,0.00022753
6.43730164,0.00024277
6.46114349,0.00069676
6.48498535,0.00098560
6.50882721,0.00050373
6.53266907,0.00021604
6.55651093,0.00025220
6.58035278,0.00046198
6.60419464,0.00169037
6.62803650,0.00213132
6.65187836,0.00127554
6.67572021,0.00214279
6.69956207,0.00228400
6.72340393,0.00093749
6.74724579,0.00074001
6.77108765,0.00075677
6.79492950,0.00038089
6.81877136,0.00075090
6.84261322,0.00068799
6.86645508,0.00039291
6.89029694,0.00058348
6.91413879,0.00048525
6.93798065,0.00135010
6.96182251,0.00287651
6.98566437,0.00202330
7.00950623,0.00036155
7.03334808,0.00026675
7.05718994,0.00026729
7.08103180,0.00070001
7.10487366,0.00103265
7.12871552,0.00053347
7.15255737,0.00023983
7.17639923,0.00027502
7.20024109,0.00021600
7.22408295,0.00081481
7.24792480,0.00106004
7.27176666,0.00076714
7.29560852,0.00240316
7.31945038,0.00270683
7.34329224,0.00097917
7.36713409,0.00131583
7.39097595,0.00138090
7.41481781,0.00055322
7.43865967,0.00080070
7.46250153,0.00067386
7.48634338,0.00022305
7.51018524,0.00033908
7.53402710,0.00020265
7.55786896,0.00062499
7.58171082,0.00139354
7.60555267,0.00100554
7.62939453,0.00022787
7.65323639,0.00012195
7.67707825,0.00013047
7.70092010,0.00107835
7.72476196,0.00180499
7.74860382,0.00104428
7.77244568,0.00035603
7.79628754,0.00048839
7.82012939,0.00030991
7.84397125,0.00069260
7.86781311,0.00080303
7.89165497,0.00044075
7.91549683,0.00082061
7.93933868,0.00111909
7.96318054,0.01763208
7.98702240,0.05623699
8.01086426,0.05901588
8.03470612,0.02082828
8.05854797,0.00148113
8.08238983,0.00119554
8.10623169,0.00046505
8.13007355,0.00025703
8.15391541,0.00025847
8.17775726,0.00053174
8.20159912,0.00109151
8.22544098,0.00084472
8.24928284,0.00028831
8.27312469,0.00015050
8.29696655,0.00071783
8.32080841,0.00480257
8.34465027,0.00806335
8.36849213,0.00478684
8.39233398,0.00083081
8.41617584,0.00070733
8.44001770,0.00044000
8.46385956,0.00056360
8.48770142,0.00073926
8.51154327,0.00041998
8.53538513,0.00070062
8.55922699,0.00080360
8.58306885,0.00050475
8.60691071,0.00105604
8.63075256,0.00120140
8.65459442,0.00146731
8.67843628,0.00371440
8.70227814,0.00360750
8.72612000,0.00119129
8.74996185,0.00015819
8.77380371,0.00018267
8.79764557,0.00039080
8.82148743,0.00086997
8.84532928,0.00069690
8.86917114,0.00022657
8.89301300,0.00017301
8.91685486,0.00034055
8.94069672,0.00166194
8.96453857,0.00291321
8.98838043,0.00192923
9.01222229,0.00122214
9.03606415,0.00166300
9.05990601,0.00096336
9.08374786,0.00063411
9.10758972,0.00080628
9.13143158,0.00043610
9.15527344,0.00067525
9.17911530,0.00077215
9.20295715,0.00038262
9.22679901,0.00047649
9.25064087,0.00054540
9.27448273,0.00121489
9.29832458,0.00398249
9.32216644,0.00406085
9.34600830,0.00134045
9.36985016,0.00019670
9.39369202,0.00023317
9.41753387,0.00045022
9.44137573,0.00100093
9.46521759,0.00079331
9.48905945,0.00011977
9.51290131,0.00023000
9.53674316,0.00020604
9.56058502,0.00066679
9.58442688,0.00127852
9.60826874,0.00094992
9.63211060,0.00375600
9.65595245,0.00608818
9.67979431,0.00340589
9.70363617,0.00083373
9.72747803,0.00127250
9.75131989,0.00072164
9.77516174,0.00068906
9.79900360,0.00086909
9.82284546,0.00043896
9.84668732,0.00032408
9.87052917,0.00039975
9.89437103,0.00033238
9.91821289,0.00128201
9.94205475,0.00144038
9.96589661,0.00055974
9.98973846,0.00029255
10.01358032,0.00024974
10.03742218,0.00053783
10.06126404,0.00142002
10.08510590,0.00117082
10.10894775,0.00034860
10.13278961,0.00044382
10.15663147,0.00036729
10.18047333,0.00054426
10.20431519,0.00091882
10.22815704,0.00064169
10.25199890,0.00076293
10.27584076,0.00127261
10.29968262,0.00085319
10.32352448,0.00328536
10.34736633,0.00494630
10.37120819,0.00253890
10.39505005,0.00095055
10.41889191,0.00130689
10.44273376,0.00060739
10.46657562,0.00017357
10.49041748,0.00024711
10.51425934,0.00036106
10.53810120,0.00099838
10.56194305,0.00109922
10.58578491,0.00048411
10.60962677,0.00013845
10.63346863,0.00007653
10.65731049,0.00161862
10.68115234,0.00402011
10.70499420,0.00349816
10.72883606,0.00096417
10.75267792,0.00054520
10.77651978,0.00045305
10.80036163,0.00043884
10.82420349,0.00072546
10.84804535,0.00049745
10.87188721,0.00051271
10.89572906,0.00085881
10.91957092,0.00061667
10.94341278,0.00112642
10.96725464,0.00180530
10.99109650,0.00128126
11.01493835,0.00208715
11.03878021,0.00277593
11.06262207,0.00137289
11.08646393,0.00028609
11.11030579,0.00023497
11.13414764,0.00027607
11.15798950,0.00077558
11.18183136,0.00085834
11.20567322,0.00031559
11.22951508,0.00021264
11.25335693,0.00026469
11.27719879,0.00161884
11.30104065,0.00423009
11.32488251,0.00380468
11.34872437,0.00132205
11.37256622,0.00116068
11.39640808,0.00095299
11.42024994,0.00053812
11.44409180,0.00081972
11.46793365,0.00063190
11.49177551,0.00049050
11.51561737,0.00080519
11.53945923,0.00054985
11.56330109,0.00048063
11.58714294,0.00073483
11.61098480,0.00128169
11.63482666,0.00671200
11.65866852,0.00983635
11.68251038,0.00509703
11.70635223,0.00067515
11.73019409,0.00024702
11.75403595,0.00027534
11.77787781,0.00080727
11.80171967,0.00092828
11.82556152,0.00036265
11.84940338,0.00030048
11.87324524,0.00026716
11.89708710,0.00052971
11.92092896,0.00142646
11.94477081,0.00220876
11.96861267,0.01722604
11.99245453,0.04113021
12.01629639,0.03429433
12.04013824,0.00922632
12.06398010,0.00117628
12.08782196,0.00081998
12.11166382,0.00044683
12.13550568,0.00088629
12.15934753,0.00057874
12.18318939,0.00033319
12.20703125,0.00045036
12.23087311,0.00029865
12.25471497,0.00115419
12.27855682,0.00180177
12.30239868,0.00099451
12.32624054,0.00025737
12.35008240,0.00020230
12.37392426,0.00020674
12.39776611,0.00101187
12.42160797,0.00128883
12.44544983,0.00053100
12.46929169,0.00036706
12.49313354,0.00039756
12.51697540,0.00039299
12.54081726,0.00090216
12.56465912,0.00087489
12.58850098,0.00060395
12.61234283,0.00142148
12.63618469,0.00120122
12.66002655,0.00115467
12.68386841,0.00264226
12.70771027,0.00205606
12.73155212,0.00074698
12.75539398,0.00110819
12.77923584,0.00069791
12.80307770,0.00016674
12.82691956,0.00022723
12.85076141,0.00022500
12.87460327,0.00080081
12.89844513,0.00118955
12.92228699,0.00065345
12.94612885,0.00015874
12.96997070,0.00011044
12.99381256,0.00056770
13.01765442,0.00221504
13.04149628,0.00271990
13.06533813,0.00112858
13.08917999,0.00046622
13.11302185,0.00051038
13.13686371,0.00043702
13.16070557,0.00078995
13.18454742,0.00073355
13.20838928,0.00039935
13.23223114,0.00091431
13.25607300,0.00091212
13.27991486,0.00128775
13.30375671,0.00267110
13.32759857,0.00219256
13.35144043,0.00123600
13.37528229,0.00201956
13.39912415,0.00144076
13.42296600,0.00036298
13.44680786,0.00021680
13.47064972,0.00020881
13.49449158,0.00059327
13.51833344,0.00096177
13.54217529,0.00055815
13.56601715,0.00014062
13.58985901,0.00015932
13.61370087,0.00176686
13.63754272,0.00752886
13.66138458,0.00977364
13.68522644,0.00452567
13.70906830,0.00097305
13.73291016,0.00081065
13.75675201,0.00037447
13.78059387,0.00062241
13.80443573,0.00070816
13.82827759,0.00044594
13.85211945,0.00086986
