Частота,Канал A
(kГц),(В)

0.00000000,0.41803370
0.02384186,0.17586080
0.04768372,0.02760314
0.07152557,0.00137271
0.09536743,0.00076983
0.11920929,0.00062797
0.14305115,0.00039010
0.16689301,0.00030892
0.19073486,0.00044430
0.21457672,0.00083334
0.23841858,0.00093795
0.26226044,0.00081521
0.28610229,0.00099396
0.30994415,0.00207784
0.33378601,0.00490631
0.35762787,0.00452036
0.38146973,0.00192280
0.40531158,0.00139084
0.42915344,0.00078650
0.45299530,0.00029385
0.47683716,0.00036156
0.50067902,0.00060527
0.52452087,0.00070519
0.54836273,0.00080488
0.57220459,0.00092363
0.59604645,0.00053422
0.61988831,0.00018323
0.64373016,0.00069162
0.66757202,0.00304743
0.69141388,0.00414505
0.71525574,0.00213940
0.73909760,0.00094624
0.76293945,0.00061888
0.78678131,0.00017447
0.81062317,0.00036180
0.83446503,0.00051963
0.85830688,0.00075628
0.88214874,0.00063397
0.90599060,0.00060237
0.92983246,0.00032059
0.95367432,0.00148452
0.97751617,0.00180883
1.00135803,0.00143124
1.02519989,0.00286735
1.04904175,0.00200225
1.07288361,0.00036757
1.09672546,0.00008804
1.12056732,0.00044167
1.14440918,0.00069693
1.16825104,0.00059496
1.19209290,0.00071264
1.21593475,0.00053466
1.23977661,0.00014378
1.26361847,0.00024219
1.28746033,0.00234309
1.31130219,0.00439531
1.33514404,0.00279998
1.35898590,0.00125432
1.38282776,0.00138132
1.40666962,0.00042672
1.43051147,0.00044206
1.45435333,0.00044804
1.47819519,0.00074155
1.50203705,0.00068262
1.52587891,0.00038304
1.54972076,0.00021362
1.57356262,0.00047427
1.59740448,0.00084674
1.62124634,0.00273793
1.64508820,0.00766390
1.66893005,0.00754835
1.69277191,0.00242805
1.71661377,0.00010915
1.74045563,0.00050161
1.76429749,0.00078971
1.78813934,0.00078000
1.81198120,0.00066284
1.83582306,0.00065081
1.85966492,0.00030964
1.88350677,0.00014365
1.90734863,0.00052979
1.93119049,0.00130251
1.95503235,0.03327717
1.97887421,0.17408220
2.00271606,0.25913750
2.02655792,0.13614650
2.05039978,0.01727651
2.07424164,0.00074217
2.09808350,0.00065880
2.12192535,0.00084609
2.14576721,0.00044389
2.16960907,0.00029287
2.19345093,0.00022030
2.21729279,0.00058064
2.24113464,0.00071139
2.26497650,0.00131644
2.28881836,0.00171796
2.31266022,0.00090036
2.33650208,0.00018883
2.36034393,0.00026181
2.38418579,0.00097383
2.40802765,0.00126289
2.43186951,0.00078479
2.45571136,0.00062278
2.47955322,0.00037303
2.50339508,0.00014836
2.52723694,0.00036130
2.55107880,0.00080923
2.57492065,0.00101674
2.59876251,0.00087794
2.62260437,0.00123691
2.64644623,0.00117262
2.67028809,0.00207319
2.69412994,0.00246954
2.71797180,0.00141142
2.74181366,0.00125002
2.76565552,0.00089703
2.78949738,0.00030280
2.81333923,0.00019001
2.83718109,0.00041649
2.86102295,0.00061043
2.88486481,0.00066880
2.90870667,0.00099198
2.93254852,0.00068796
2.95639038,0.00020238
2.98023224,0.00030321
3.00407410,0.00159332
3.02791595,0.00285657
3.05175781,0.00188506
3.07559967,0.00090680
3.09944153,0.00066508
3.12328339,0.00018869
3.14712524,0.00029627
3.17096710,0.00047901
3.19480896,0.00082245
3.21865082,0.00073021
3.24249268,0.00065564
3.26633453,0.00046811
3.29017639,0.00172657
3.31401825,0.00285505
3.33786011,0.00161874
3.36170197,0.00187505
3.38554382,0.00188182
3.40938568,0.00063979
3.43322754,0.00022178
3.45706940,0.00031812
3.48091125,0.00059930
3.50475311,0.00055444
3.52859497,0.00065820
3.55243683,0.00057987
3.57627869,0.00021551
3.60012054,0.00021860
3.62396240,0.00319963
3.64780426,0.00829784
3.67164612,0.00726673
3.69548798,0.00192747
3.71932983,0.00114340
3.74317169,0.00057655
3.76701355,0.00042349
3.79085541,0.00054311
3.81469727,0.00071426
3.83853912,0.00081847
3.86238098,0.00035405
3.88622284,0.00042980
3.91006470,0.00030678
3.93390656,0.00080451
3.95774841,0.03577412
3.98159027,0.15562180
4.00543213,0.20553720
4.02927399,0.09511184
4.05311584,0.00973154
4.07695770,0.00033989
4.10079956,0.00052970
4.12464142,0.00092546
4.14848328,0.00059295
4.17232513,0.00064767
4.19616699,0.00033226
4.22000885,0.00014687
4.24385071,0.00047405
4.26769257,0.00154280
4.29153442,0.00167003
4.31537628,0.00238641
4.33921814,0.00504886
4.36306000,0.00353941
4.38690186,0.00064914
4.41074371,0.00068732
4.43458557,0.00061985
4.45842743,0.00082719
4.48226929,0.00062870
4.50611115,0.00032270
4.52995300,0.00013450
4.55379486,0.00056770
4.57763672,0.00076142
4.60147858,0.00128330
4.62532043,0.00220179
4.64916229,0.00142056
4.67300415,0.00031941
4.69684601,0.00020545
4.72068787,0.00070099
4.74452972,0.00114011
4.76837158,0.00077331
4.79221344,0.00052927
4.81605530,0.00041055
4.83989716,0.00014145
4.86373901,0.00031554
4.88758087,0.00079386
4.91142273,0.00118488
4.93526459,0.00106567
4.95910645,0.00157945
4.98294830,0.00158347
5.00679016,0.00128528
5.03063202,0.00160443
5.05447388,0.00105504
5.07831573,0.00095251
5.10215759,0.00079388
5.12599945,0.00027881
5.14984131,0.00013666
5.17368317,0.00031226
5.19752502,0.00059140
5.22136688,0.00063029
5.24520874,0.00099607
5.26905060,0.00086877
5.29289246,0.00033849
5.31673431,0.00019497
5.34057617,0.00076244
5.36441803,0.00194337
5.38825989,0.00178753
5.41210175,0.00086680
5.43594360,0.00066097
5.45978546,0.00026504
5.48362732,0.00029213
5.50746918,0.00048979
5.53131104,0.00092196
5.55515289,0.00088801
5.57899475,0.00065001
5.60283661,0.00058351
5.62667847,0.00231278
5.65052032,0.00554660
5.67436218,0.00435613
5.69820404,0.00141055
5.72204590,0.00169718
5.74588776,0.00085849
5.76972961,0.00021323
5.79357147,0.00027002
5.81741333,0.00049490
5.84125519,0.00063607
5.86509705,0.00058576
5.88893890,0.00081474
5.91278076,0.00028977
5.93662262,0.00070973
5.96046448,0.03075935
5.98430634,0.11294520
6.00814819,0.13259160
6.03199005,0.05387637
6.05583191,0.00466404
6.07967377,0.00075964
6.10351563,0.00018097
6.12735748,0.00054841
6.15119934,0.00059922
6.17504120,0.00080483
6.19888306,0.00053570
6.22272491,0.00045346
6.24656677,0.00027354
6.27040863,0.00097622
6.29425049,0.00100574
6.31809235,0.00452646
6.34193420,0.00819656
6.36577606,0.00514928
6.38961792,0.00091951
6.41345978,0.00020239
6.43730164,0.00054754
6.46114349,0.00079573
6.48498535,0.00071005
6.50882721,0.00074882
6.53266907,0.00052061
6.55651093,0.00015848
6.58035278,0.00031434
6.60419464,0.00151268
6.62803650,0.00231692
6.65187836,0.00122957
6.67572021,0.00228977
6.69956207,0.00218592
6.72340393,0.00059868
6.74724579,0.00069965
6.77108765,0.00064139
6.79492950,0.00083610
6.81877136,0.00076162
6.84261322,0.00041678
6.86645508,0.00022736
6.89029694,0.00049388
6.91413879,0.00077911
6.93798065,0.00136002
6.96182251,0.00283387
6.98566437,0.00240269
7.00950623,0.00067253
7.03334808,0.00006798
7.05718994,0.00039203
7.08103180,0.00087756
7.10487366,0.00082892
7.12871552,0.00065548
7.15255737,0.00060442
7.17639923,0.00029032
7.20024109,0.00019238
7.22408295,0.00055801
7.24792480,0.00122254
7.27176666,0.00126257
7.29560852,0.00208793
7.31945038,0.00260734
7.34329224,0.00148830
7.36713409,0.00126062
7.39097595,0.00101639
7.41481781,0.00088404
7.43865967,0.00091877
7.46250153,0.00053914
7.48634338,0.00028084
7.51018524,0.00022952
7.53402710,0.00052141
7.55786896,0.00064528
7.58171082,0.00101884
7.60555267,0.00120486
7.62939453,0.00057136
7.65323639,0.00012246
7.67707825,0.00047393
7.70092010,0.00141830
7.72476196,0.00164840
7.74860382,0.00088768
7.77244568,0.00065950
7.79628754,0.00035662
7.82012939,0.00017511
7.84397125,0.00035823
7.86781311,0.00068939
7.89165497,0.00088510
7.91549683,0.00065244
7.93933868,0.00133853
7.96318054,0.01806719
7.98702240,0.05617517
8.01086426,0.05860581
8.03470612,0.02092969
8.05854797,0.00223847
8.08238983,0.00093922
8.10623169,0.00022250
8.13007355,0.00020184
8.15391541,0.00043826
8.17775726,0.00062625
8.20159912,0.00061435
8.22544098,0.00084721
8.24928284,0.00053553
8.27312469,0.00021574
8.29696655,0.00086878
8.32080841,0.00498511
8.34465027,0.00793816
8.36849213,0.00458545
8.39233398,0.00133893
8.41617584,0.00082061
8.44001770,0.00028474
8.46385956,0.00038475
8.48770142,0.00060508
8.51154327,0.00086376
8.53538513,0.00073917
8.55922699,0.00059365
8.58306885,0.00039484
8.60691071,0.00094499
8.63075256,0.00136570
8.65459442,0.00152795
8.67843628,0.00379523
8.70227814,0.00323552
8.72612000,0.00085824
8.74996185,0.00008346
8.77380371,0.00034632
8.79764557,0.00065375
8.82148743,0.00063370
8.84532928,0.00066774
8.86917114,0.00057733
8.89301300,0.00022999
8.91685486,0.00023861
8.94069672,0.00131806
8.96453857,0.00288522
8.98838043,0.00211738
9.01222229,0.00126515
9.03606415,0.00167742
9.05990601,0.00067623
9.08374786,0.00045535
9.10758972,0.00051797
9.13143158,0.00069053
9.15527344,0.00067486
9.17911530,0.00041245
9.20295715,0.00027954
9.22679901,0.00042882
9.25064087,0.00084019
9.27448273,0.00141514
9.29832458,0.00376223
9.32216644,0.00424582
9.34600830,0.00170041
9.36985016,0.00018415
9.39369202,0.00023042
9.41753387,0.00067287
9.44137573,0.00082299
9.46521759,0.00066491
9.48905945,0.00061118
9.51290131,0.00035268
9.53674316,0.00017493
9.56058502,0.00042167
9.58442688,0.00109596
9.60826874,0.00150255
9.63211060,0.00356713
9.65595245,0.00586638
9.67979431,0.00370950
9.70363617,0.00128166
9.72747803,0.00097581
9.75131989,0.00084635
9.77516174,0.00093539
9.79900360,0.00052389
9.82284546,0.00022820
9.84668732,0.00013624
9.87052917,0.00052944
9.89437103,0.00066835
9.91821289,0.00097839
9.94205475,0.00145429
9.96589661,0.00088948
9.98973846,0.00021200
10.01358032,0.00032894
10.03742218,0.00104146
10.06126404,0.00149392
10.08510590,0.00098579
10.10894775,0.00079786
10.13278961,0.00055480
10.15663147,0.00009382
10.18047333,0.00021090
10.20431519,0.00059091
10.22815704,0.00086602
10.25199890,0.00076685
10.27584076,0.00104171
10.29968262,0.00132191
10.32352448,0.00343123
10.34736633,0.00471450
10.37120819,0.00260085
10.39505005,0.00146675
10.41889191,0.00107081
10.44273376,0.00038052
10.46657562,0.00022791
10.49041748,0.00042758
10.51425934,0.00065523
10.53810120,0.00066744
10.56194305,0.00088671
10.58578491,0.00070166
10.60962677,0.00025580
10.63346863,0.00023565
10.65731049,0.00189099
10.68115234,0.00398787
10.70499420,0.00307028
10.72883606,0.00113459
10.75267792,0.00074380
10.77651978,0.00035376
10.80036163,0.00031371
10.82420349,0.00050084
10.84804535,0.00077841
10.87188721,0.00074758
10.89572906,0.00060761
10.91957092,0.00051087
10.94341278,0.00091868
10.96725464,0.00186145
10.99109650,0.00126147
11.01493835,0.00215189
11.03878021,0.00248020
11.06262207,0.00089955
11.08646393,0.00005832
11.11030579,0.00027599
11.13414764,0.00064919
11.15798950,0.00072798
11.18183136,0.00069395
11.20567322,0.00063165
11.22951508,0.00035277
11.25335693,0.00014495
11.27719879,0.00129345
11.30104065,0.00400235
11.32488251,0.00406245
11.34872437,0.00138271
11.37256622,0.00134874
11.39640808,0.00082216
11.42024994,0.00030422
11.44409180,0.00049809
11.46793365,0.00067052
11.49177551,0.00077988
11.51561737,0.00051841
11.53945923,0.00028202
11.56330109,0.00035321
11.58714294,0.00089935
11.61098480,0.00168977
11.63482666,0.00638697
11.65866852,0.00972355
11.68251038,0.00532966
11.70635223,0.00077731
11.73019409,0.00017753
11.75403595,0.00060716
11.77787781,0.00082696
11.80171967,0.00056454
11.82556152,0.00055197
11.84940338,0.00037231
11.87324524,0.00011132
11.89708710,0.00034010
11.92092896,0.00114276
11.94477081,0.00161927
11.96861267,0.01719305
11.99245453,0.04145028
12.01629639,0.03421542
12.04013824,0.00865975
12.06398010,0.00070250
12.08782196,0.00070306
12.11166382,0.00086429
12.13550568,0.00062708
12.15934753,0.00028592
12.18318939,0.00015346
12.20703125,0.00046454
12.23087311,0.00072488
12.25471497,0.00104644
12.27855682,0.00178310
12.30239868,0.00131490
12.32624054,0.00037602
12.35008240,0.00013716
12.37392426,0.00072753
12.39776611,0.00130127
12.42160797,0.00100702
12.44544983,0.00072198
12.46929169,0.00063189
12.49313354,0.00026817
12.51697540,0.00020481
12.54081726,0.00052824
12.56465912,0.00098665
12.58850098,0.00091076
12.61234283,0.00111948
12.63618469,0.00132240
12.66002655,0.00156522
12.68386841,0.00245052
12.70771027,0.00180119
12.73155212,0.00122337
12.75539398,0.00112397
12.77923584,0.00051886
12.80307770,0.00020355
12.82691956,0.00037010
12.85076141,0.00054539
12.87460327,0.00060939
12.89844513,0.00087142
12.92228699,0.00083601
12.94612885,0.00032319
12.96997070,0.00004728
12.99381256,0.00086566
13.01765442,0.00242962
13.04149628,0.00243469
13.06533813,0.00106927
13.08917999,0.00075630
13.11302185,0.00043183
13.13686371,0.00018926
13.16070557,0.00039844
13.18454742,0.00072005
13.20838928,0.00077258
13.23223114,0.00060248
13.25607300,0.00060321
13.27991486,0.00083224
13.30375671,0.00268095
13.32759857,0.00241879
13.35144043,0.00141602
13.37528229,0.00216632
13.39912415,0.00116624
13.42296600,0.00023410
13.44680786,0.00019662
13.47064972,0.00056218
13.49449158,0.00070896
13.51833344,0.00071621
13.54217529,0.00075662
13.56601715,0.00041559
13.58985901,0.00011156
13.61370087,0.00161117
13.63754272,0.00730051
13.66138458,0.00990268
13.68522644,0.00465847
13.70906830,0.00109649
13.73291016,0.00090257
13.75675201,0.00019855
13.78059387,0.00036893
13.80443573,0.00046473
13.82827759,0.00067754
13.85211945,0.00054706
