Частота,Канал A
(kГц),(В)

0.00000000,0.18169630
0.02384186,0.07671395
0.04768372,0.01252136
0.07152557,0.00068371
0.09536743,0.00050993
0.11920929,0.00043971
0.14305115,0.00028558
0.16689301,0.00030817
0.19073486,0.00031953
0.21457672,0.00035497
0.23841858,0.00063215
0.26226044,0.00072268
0.28610229,0.00122806
0.30994415,0.00201940
0.33378601,0.00188864
0.35762787,0.00151889
0.38146973,0.00114295
0.40531158,0.00077272
0.42915344,0.00045332
0.45299530,0.00053683
0.47683716,0.00048976
0.50067902,0.00035507
0.52452087,0.00044326
0.54836273,0.00039198
0.57220459,0.00046581
0.59604645,0.00080920
0.61988831,0.00130650
0.64373016,0.00252944
0.66757202,0.00258014
0.69141388,0.00176681
0.71525574,0.00107314
0.73909760,0.00069657
0.76293945,0.00053979
0.78678131,0.00032488
0.81062317,0.00045706
0.83446503,0.00046275
0.85830688,0.00045109
0.88214874,0.00049042
0.90599060,0.00050856
0.92983246,0.00077292
0.95367432,0.01247563
0.97751617,0.06995961
1.00135803,0.11039640
1.02519989,0.06209279
1.04904175,0.00934064
1.07288361,0.00063931
1.09672546,0.00053469
1.12056732,0.00041658
1.14440918,0.00030314
1.16825104,0.00042093
1.19209290,0.00036377
1.21593475,0.00033805
1.23977661,0.00054669
1.26361847,0.00066446
1.28746033,0.00144751
1.31130219,0.00226581
1.33514404,0.00132715
1.35898590,0.00084477
1.38282776,0.00114215
1.40666962,0.00075878
1.43051147,0.00051685
1.45435333,0.00059244
1.47819519,0.00047779
1.50203705,0.00042052
1.52587891,0.00051903
1.54972076,0.00042126
1.57356262,0.00054496
1.59740448,0.00082142
1.62124634,0.00148898
1.64508820,0.00329909
1.66893005,0.00310693
1.69277191,0.00133951
1.71661377,0.00091415
1.74045563,0.00077782
1.76429749,0.00052001
1.78813934,0.00040656
1.81198120,0.00047328
1.83582306,0.00033438
1.85966492,0.00039854
1.88350677,0.00057478
1.90734863,0.00056974
1.93119049,0.00086954
1.95503235,0.01376989
1.97887421,0.07159705
2.00271606,0.10645990
2.02655792,0.05626528
2.05039978,0.00774642
2.07424164,0.00062897
2.09808350,0.00050814
2.12192535,0.00039526
2.14576721,0.00041148
2.16960907,0.00052864
2.19345093,0.00040216
2.21729279,0.00051539
2.24113464,0.00062172
2.26497650,0.00066483
2.28881836,0.00148978
2.31266022,0.00222099
2.33650208,0.00110476
2.36034393,0.00080871
2.38418579,0.00112916
2.40802765,0.00068789
2.43186951,0.00056851
2.45571136,0.00056451
2.47955322,0.00041580
2.50339508,0.00045453
2.52723694,0.00054327
2.55107880,0.00049870
2.57492065,0.00069951
2.59876251,0.00089809
2.62260437,0.00185331
2.64644623,0.00408907
2.67028809,0.00356100
2.69412994,0.00085875
2.71797180,0.00086482
2.74181366,0.00079230
2.76565552,0.00056582
2.78949738,0.00060798
2.81333923,0.00057054
2.83718109,0.00041472
2.86102295,0.00048436
2.88486481,0.00054655
2.90870667,0.00049422
2.93254852,0.00084847
2.95639038,0.01496171
2.98023224,0.07130736
3.00407410,0.10005160
3.02791595,0.04983193
3.05175781,0.00639357
3.07559967,0.00071596
3.09944153,0.00045217
3.12328339,0.00032114
3.14712524,0.00032016
3.17096710,0.00038004
3.19480896,0.00029045
3.21865082,0.00049869
3.24249268,0.00055130
3.26633453,0.00067946
3.29017639,0.00152774
3.31401825,0.00223451
3.33786011,0.00166054
3.36170197,0.00136000
3.38554382,0.00116357
3.40938568,0.00066456
3.43322754,0.00061949
3.45706940,0.00057191
3.48091125,0.00041270
3.50475311,0.00050864
3.52859497,0.00055094
3.55243683,0.00055283
3.57627869,0.00078744
3.60012054,0.00090699
3.62396240,0.00210622
3.64780426,0.00452783
3.67164612,0.00379751
3.69548798,0.00067163
3.71932983,0.00079540
3.74317169,0.00074245
3.76701355,0.00048537
3.79085541,0.00048606
3.81469727,0.00046052
3.83853912,0.00042774
3.86238098,0.00041625
3.88622284,0.00037806
3.91006470,0.00040389
3.93390656,0.00072268
3.95774841,0.01569549
3.98159027,0.06911051
4.00543213,0.09146783
4.02927399,0.04278528
4.05311584,0.00508056
4.07695770,0.00080184
4.10079956,0.00047515
4.12464142,0.00042064
4.14848328,0.00047874
4.17232513,0.00049068
4.19616699,0.00040853
4.22000885,0.00058875
4.24385071,0.00058729
4.26769257,0.00085859
4.29153442,0.00160395
4.31537628,0.00230444
4.33921814,0.00250980
4.36306000,0.00204460
4.38690186,0.00122388
4.41074371,0.00063932
4.43458557,0.00059188
4.45842743,0.00046062
4.48226929,0.00035175
4.50611115,0.00039243
4.52995300,0.00037128
4.55379486,0.00040265
4.57763672,0.00059215
4.60147858,0.00065141
4.62532043,0.00212653
4.64916229,0.00456547
4.67300415,0.00365816
4.69684601,0.00057301
4.72068787,0.00090351
4.74452972,0.00070922
4.76837158,0.00048234
4.79221344,0.00058264
4.81605530,0.00049210
4.83989716,0.00042901
4.86373901,0.00041656
4.88758087,0.00047099
4.91142273,0.00055605
4.93526459,0.00064217
4.95910645,0.01588459
4.98294830,0.06501222
5.00679016,0.08121333
5.03063202,0.03558851
5.05447388,0.00379733
5.07831573,0.00065043
5.10215759,0.00032519
5.12599945,0.00047543
5.14984131,0.00050380
5.17368317,0.00038587
5.19752502,0.00037443
5.22136688,0.00052124
5.24520874,0.00046009
5.26905060,0.00085546
5.29289246,0.00139065
5.31673431,0.00225008
5.34057617,0.00331224
5.36441803,0.00249029
5.38825989,0.00108194
5.41210175,0.00052944
5.43594360,0.00057875
5.45978546,0.00047021
5.48362732,0.00040337
5.50746918,0.00043475
5.53131104,0.00044200
5.55515289,0.00051974
5.57899475,0.00062470
5.60283661,0.00076380
5.62667847,0.00232863
5.65052032,0.00442152
5.67436218,0.00337351
5.69820404,0.00095751
5.72204590,0.00098647
5.74588776,0.00065160
5.76972961,0.00056891
5.79357147,0.00058920
5.81741333,0.00031878
5.84125519,0.00036025
5.86509705,0.00039104
5.88893890,0.00047185
5.91278076,0.00051046
5.93662262,0.00038427
5.96046448,0.01559696
5.98430634,0.05904312
6.00814819,0.06961548
6.03199005,0.02855817
6.05583191,0.00284071
6.07967377,0.00074103
6.10351563,0.00039847
6.12735748,0.00050488
6.15119934,0.00044981
6.17504120,0.00041916
6.19888306,0.00055001
6.22272491,0.00065433
6.24656677,0.00056516
6.27040863,0.00090506
6.29425049,0.00104258
6.31809235,0.00227092
6.34193420,0.00387174
6.36577606,0.00280541
6.38961792,0.00111684
6.41345978,0.00064275
6.43730164,0.00058497
6.46114349,0.00040496
6.48498535,0.00042857
6.50882721,0.00041355
6.53266907,0.00029224
6.55651093,0.00044560
6.58035278,0.00056183
6.60419464,0.00080224
6.62803650,0.00223155
6.65187836,0.00392065
6.67572021,0.00307410
6.69956207,0.00132969
6.72340393,0.00099257
6.74724579,0.00054783
6.77108765,0.00054562
6.79492950,0.00052251
6.81877136,0.00033707
6.84261322,0.00045206
6.86645508,0.00044193
6.89029694,0.00057859
6.91413879,0.00067040
6.93798065,0.00029927
6.96182251,0.01469584
6.98566437,0.05164415
7.00950623,0.05746557
7.03334808,0.02206046
7.05718994,0.00212767
7.08103180,0.00075542
7.10487366,0.00043330
7.12871552,0.00053159
7.15255737,0.00039713
7.17639923,0.00034863
7.20024109,0.00046187
7.22408295,0.00049717
7.24792480,0.00056745
7.27176666,0.00096252
7.29560852,0.00075998
7.31945038,0.00223288
7.34329224,0.00405936
7.36713409,0.00271701
7.39097595,0.00095781
7.41481781,0.00065053
7.43865967,0.00051295
7.46250153,0.00045484
7.48634338,0.00061091
7.51018524,0.00053028
7.53402710,0.00038943
7.55786896,0.00051530
7.58171082,0.00056432
7.60555267,0.00092347
7.62939453,0.00209620
7.65323639,0.00323319
7.67707825,0.00272879
7.70092010,0.00170692
7.72476196,0.00109095
7.74860382,0.00062347
7.77244568,0.00056124
7.79628754,0.00047580
7.82012939,0.00042592
7.84397125,0.00056416
7.86781311,0.00041166
7.89165497,0.00052687
7.91549683,0.00062632
7.93933868,0.00021313
7.96318054,0.01315780
7.98702240,0.04295646
8.01086426,0.04507757
8.03470612,0.01615373
8.05854797,0.00160092
8.08238983,0.00065042
8.10623169,0.00029679
8.13007355,0.00040565
8.15391541,0.00034246
8.17775726,0.00042867
8.20159912,0.00054887
8.22544098,0.00041759
8.24928284,0.00049725
8.27312469,0.00087700
8.29696655,0.00027167
8.32080841,0.00234250
8.34465027,0.00408813
8.36849213,0.00247588
8.39233398,0.00081401
8.41617584,0.00064594
8.44001770,0.00047707
8.46385956,0.00043068
8.48770142,0.00053069
8.51154327,0.00045553
8.53538513,0.00045417
8.55922699,0.00055747
8.58306885,0.00059871
8.60691071,0.00107375
8.63075256,0.00175670
8.65459442,0.00220841
8.67843628,0.00238561
8.70227814,0.00184821
8.72612000,0.00090162
8.74996185,0.00054260
8.77380371,0.00059201
8.79764557,0.00049337
8.82148743,0.00043997
8.84532928,0.00044861
8.86917114,0.00028367
8.89301300,0.00055520
8.91685486,0.00066735
8.94069672,0.00045781
8.96453857,0.01091551
8.98838043,0.03338366
9.01222229,0.03317175
9.03606415,0.01119876
9.05990601,0.00123693
9.08374786,0.00051208
9.10758972,0.00039183
9.13143158,0.00049506
9.15527344,0.00036072
9.17911530,0.00043460
9.20295715,0.00048683
9.22679901,0.00043181
9.25064087,0.00061714
9.27448273,0.00081467
9.29832458,0.00043193
9.32216644,0.00247210
9.34600830,0.00403076
9.36985016,0.00229817
9.39369202,0.00076890
9.41753387,0.00062746
9.44137573,0.00041258
9.46521759,0.00038235
9.48905945,0.00043352
9.51290131,0.00039372
9.53674316,0.00051080
9.56058502,0.00059531
9.58442688,0.00057903
9.60826874,0.00103340
9.63211060,0.00121591
9.65595245,0.00102001
9.67979431,0.00208969
9.70363617,0.00183530
9.72747803,0.00085109
9.75131989,0.00059220
9.77516174,0.00055129
9.79900360,0.00032471
9.82284546,0.00027638
9.84668732,0.00035278
9.87052917,0.00035603
9.89437103,0.00058475
9.91821289,0.00056889
9.94205475,0.00077195
9.96589661,0.00830600
9.98973846,0.02344310
10.01358032,0.02200113
10.03742218,0.00697355
10.06126404,0.00107217
10.08510590,0.00056587
10.10894775,0.00047566
10.13278961,0.00047735
10.15663147,0.00038064
10.18047333,0.00046224
10.20431519,0.00042464
10.22815704,0.00038315
10.25199890,0.00062729
10.27584076,0.00086399
10.29968262,0.00090225
10.32352448,0.00233437
10.34736633,0.00355498
10.37120819,0.00198097
10.39505005,0.00085518
10.41889191,0.00061568
10.44273376,0.00032504
10.46657562,0.00040812
10.49041748,0.00040205
10.51425934,0.00030824
10.53810120,0.00048784
10.56194305,0.00052716
10.58578491,0.00059514
10.60962677,0.00099970
10.63346863,0.00095397
10.65731049,0.00056997
10.68115234,0.00196400
10.70499420,0.00171399
10.72883606,0.00078476
10.75267792,0.00063615
10.77651978,0.00045777
10.80036163,0.00030786
10.82420349,0.00039885
10.84804535,0.00041258
10.87188721,0.00044696
10.89572906,0.00068536
10.91957092,0.00065676
10.94341278,0.00094786
10.96725464,0.00509631
10.99109650,0.01342325
11.01493835,0.01183518
11.03878021,0.00360911
11.06262207,0.00100342
11.08646393,0.00056161
11.11030579,0.00051216
11.13414764,0.00045364
11.15798950,0.00042043
11.18183136,0.00051943
11.20567322,0.00039781
11.22951508,0.00042731
11.25335693,0.00067080
11.27719879,0.00088594
11.30104065,0.00143536
11.32488251,0.00234693
11.34872437,0.00289238
11.37256622,0.00165295
11.39640808,0.00091945
11.42024994,0.00059704
11.44409180,0.00041519
11.46793365,0.00053264
11.49177551,0.00040304
11.51561737,0.00032545
11.53945923,0.00049791
11.56330109,0.00050105
11.58714294,0.00062162
11.61098480,0.00101391
11.63482666,0.00128239
11.65866852,0.00158941
11.68251038,0.00196890
11.70635223,0.00153114
11.73019409,0.00065211
11.75403595,0.00054160
11.77787781,0.00039893
11.80171967,0.00037940
11.82556152,0.00045442
11.84940338,0.00039904
11.87324524,0.00049194
11.89708710,0.00063067
11.92092896,0.00063638
11.94477081,0.00116950
11.96861267,0.00215322
11.99245453,0.00402555
12.01629639,0.00340614
12.04013824,0.00155432
12.06398010,0.00083022
12.08782196,0.00055865
12.11166382,0.00054021
12.13550568,0.00040663
12.15934753,0.00048178
12.18318939,0.00059552
12.20703125,0.00044238
12.23087311,0.00056190
12.25471497,0.00076643
12.27855682,0.00102461
12.30239868,0.00186916
12.32624054,0.00203228
12.35008240,0.00199929
12.37392426,0.00132675
12.39776611,0.00093095
12.42160797,0.00054111
12.44544983,0.00042006
12.46929169,0.00050028
12.49313354,0.00041374
12.51697540,0.00049041
12.54081726,0.00059461
12.56465912,0.00059740
12.58850098,0.00086415
12.61234283,0.00120915
12.63618469,0.00212268
12.66002655,0.00276645
12.68386841,0.00196160
12.70771027,0.00130515
12.73155212,0.00071681
12.75539398,0.00064978
12.77923584,0.00049347
12.80307770,0.00047259
12.82691956,0.00044229
12.85076141,0.00036353
12.87460327,0.00049265
12.89844513,0.00056306
12.92228699,0.00053923
12.94612885,0.00113402
12.96997070,0.00263339
12.99381256,0.00451367
13.01765442,0.00376866
13.04149628,0.00165308
13.06533813,0.00067764
13.08917999,0.00059683
13.11302185,0.00054482
13.13686371,0.00032094
13.16070557,0.00035328
13.18454742,0.00042941
13.20838928,0.00044088
13.23223114,0.00066021
13.25607300,0.00077917
13.27991486,0.00123876
13.30375671,0.00229908
13.32759857,0.00194222
13.35144043,0.00107634
13.37528229,0.00112766
13.39912415,0.00102164
13.42296600,0.00066092
13.44680786,0.00055277
13.47064972,0.00049420
13.49449158,0.00038668
13.51833344,0.00049526
13.54217529,0.00056071
13.56601715,0.00058746
13.58985901,0.00085627
13.61370087,0.00124094
13.63754272,0.00289545
13.66138458,0.00363763
13.68522644,0.00185156
13.70906830,0.00100425
13.73291016,0.00070569
13.75675201,0.00054278
13.78059387,0.00036723
13.80443573,0.00046919
13.82827759,0.00038751
13.85211945,0.00032332
