Частота,A * B
(kГц),(?)

0.00000000,0.00331396
0.02384186,0.00145997
0.04768372,0.00048892
0.07152557,0.00045696
0.09536743,0.00038279
0.11920929,0.00038253
0.14305115,0.00036278
0.16689301,0.00033568
0.19073486,0.00026769
0.21457672,0.00022991
0.23841858,0.00020968
0.26226044,0.00016264
0.28610229,0.00018723
0.30994415,0.00015092
0.33378601,0.00032331
0.35762787,0.00047969
0.38146973,0.00039736
0.40531158,0.00028082
0.42915344,0.00024010
0.45299530,0.00022250
0.47683716,0.00009755
0.50067902,0.00007956
0.52452087,0.00008219
0.54836273,0.00021039
0.57220459,0.00029558
0.59604645,0.00023744
0.61988831,0.00023373
0.64373016,0.00036787
0.66757202,0.00034343
0.69141388,0.00021683
0.71525574,0.00014886
0.73909760,0.00006372
0.76293945,0.00019668
0.78678131,0.00035032
0.81062317,0.00033229
0.83446503,0.00020090
0.85830688,0.00009649
0.88214874,0.00015012
0.90599060,0.00027096
0.92983246,0.00033889
0.95367432,0.00040847
0.97751617,0.00074315
1.00135803,0.00097853
1.02519989,0.00061094
1.04904175,0.00032512
1.07288361,0.00037736
1.09672546,0.00028248
1.12056732,0.00037276
1.14440918,0.00031574
1.16825104,0.00008619
1.19209290,0.00033691
1.21593475,0.00067126
1.23977661,0.00070999
1.26361847,0.00046739
1.28746033,0.00022305
1.31130219,0.00017803
1.33514404,0.00036504
1.35898590,0.00051235
1.38282776,0.00034582
1.40666962,0.00008698
1.43051147,0.00009679
1.45435333,0.00008649
1.47819519,0.00011040
1.50203705,0.00016864
1.52587891,0.00007686
1.54972076,0.00009722
1.57356262,0.00005861
1.59740448,0.00004940
1.62124634,0.00006225
1.64508820,0.00022826
1.66893005,0.00022763
1.69277191,0.00015972
1.71661377,0.00017858
1.74045563,0.00024735
1.76429749,0.00015061
1.78813934,0.00025540
1.81198120,0.00035947
1.83582306,0.00021581
1.85966492,0.00018578
1.88350677,0.00026088
1.90734863,0.00023374
1.93119049,0.00017922
1.95503235,0.00014424
1.97887421,0.00037126
2.00271606,0.00038282
2.02655792,0.00015037
2.05039978,0.00016773
2.07424164,0.00032272
2.09808350,0.00019366
2.12192535,0.00010652
2.14576721,0.00024638
2.16960907,0.00035705
2.19345093,0.00038813
2.21729279,0.00033220
2.24113464,0.00029819
2.26497650,0.00032007
2.28881836,0.00038932
2.31266022,0.00041004
2.33650208,0.00047164
2.36034393,0.00032172
2.38418579,0.00004840
2.40802765,0.00024227
2.43186951,0.00027998
2.45571136,0.00009731
2.47955322,0.00008694
2.50339508,0.00014407
2.52723694,0.00007606
2.55107880,0.00013424
2.57492065,0.00028682
2.59876251,0.00027725
2.62260437,0.00014255
2.64644623,0.00022063
2.67028809,0.00016101
2.69412994,0.00005771
2.71797180,0.00020525
2.74181366,0.00023552
2.76565552,0.00030100
2.78949738,0.00029971
2.81333923,0.00021522
2.83718109,0.00033149
2.86102295,0.00033729
2.88486481,0.00013979
2.90870667,0.00012100
2.93254852,0.00020977
2.95639038,0.00022445
2.98023224,0.00087333
3.00407410,0.00136131
3.02791595,0.00078207
3.05175781,0.00021484
3.07559967,0.00007520
3.09944153,0.00014049
3.12328339,0.00021654
3.14712524,0.00009410
