Частота,A * B
(kГц),(?)

0.00000000,0.00298953
0.02384186,0.00128048
0.04768372,0.00037442
0.07152557,0.00028841
0.09536743,0.00023770
0.11920929,0.00021036
0.14305115,0.00023259
0.16689301,0.00030235
0.19073486,0.00040428
0.21457672,0.00054363
0.23841858,0.00049759
0.26226044,0.00031879
0.28610229,0.00024225
0.30994415,0.00009002
0.33378601,0.00014326
0.35762787,0.00018968
0.38146973,0.00010040
0.40531158,0.00020411
0.42915344,0.00038700
0.45299530,0.00031942
0.47683716,0.00008850
0.50067902,0.00001644
0.52452087,0.00008686
0.54836273,0.00015270
0.57220459,0.00022333
0.59604645,0.00018694
0.61988831,0.00019744
0.64373016,0.00028790
0.66757202,0.00035277
0.69141388,0.00038888
0.71525574,0.00041144
0.73909760,0.00042972
0.76293945,0.00042819
0.78678131,0.00028749
0.81062317,0.00004921
0.83446503,0.00002167
0.85830688,0.00008721
0.88214874,0.00011958
0.90599060,0.00020330
0.92983246,0.00016129
0.95367432,0.00021002
0.97751617,0.00071092
1.00135803,0.00106606
1.02519989,0.00061036
1.04904175,0.00023337
1.07288361,0.00016835
1.09672546,0.00013805
1.12056732,0.00008449
1.14440918,0.00013622
1.16825104,0.00018048
1.19209290,0.00023758
1.21593475,0.00055871
1.23977661,0.00048100
1.26361847,0.00009477
1.28746033,0.00017884
1.31130219,0.00026415
1.33514404,0.00031900
1.35898590,0.00020316
1.38282776,0.00012500
1.40666962,0.00017259
1.43051147,0.00007653
1.45435333,0.00017476
1.47819519,0.00023207
1.50203705,0.00011339
1.52587891,0.00015790
1.54972076,0.00016013
1.57356262,0.00008550
1.59740448,0.00006594
1.62124634,0.00010725
1.64508820,0.00005327
1.66893005,0.00010338
1.69277191,0.00015620
1.71661377,0.00017041
1.74045563,0.00018681
1.76429749,0.00012188
1.78813934,0.00013709
1.81198120,0.00016943
1.83582306,0.00021259
1.85966492,0.00007814
1.88350677,0.00016050
1.90734863,0.00013417
1.93119049,0.00019352
1.95503235,0.00027642
1.97887421,0.00024873
2.00271606,0.00018627
2.02655792,0.00014357
2.05039978,0.00014395
2.07424164,0.00013646
2.09808350,0.00006182
2.12192535,0.00005582
2.14576721,0.00011753
2.16960907,0.00028451
2.19345093,0.00036688
2.21729279,0.00044215
2.24113464,0.00033518
2.26497650,0.00020385
2.28881836,0.00020397
2.31266022,0.00018221
2.33650208,0.00042653
2.36034393,0.00039654
2.38418579,0.00013132
2.40802765,0.00012636
2.43186951,0.00011336
2.45571136,0.00014394
2.47955322,0.00027464
2.50339508,0.00027905
2.52723694,0.00010206
2.55107880,0.00035503
2.57492065,0.00036478
2.59876251,0.00022515
2.62260437,0.00006865
2.64644623,0.00024596
2.67028809,0.00036931
2.69412994,0.00022472
2.71797180,0.00016115
2.74181366,0.00022482
2.76565552,0.00023012
2.78949738,0.00012558
2.81333923,0.00005856
2.83718109,0.00018363
2.86102295,0.00021220
2.88486481,0.00021024
2.90870667,0.00023093
2.93254852,0.00015909
2.95639038,0.00022869
2.98023224,0.00074815
3.00407410,0.00106493
3.02791595,0.00057896
3.05175781,0.00029097
3.07559967,0.00024104
3.09944153,0.00004608
3.12328339,0.00014397
3.14712524,0.00014944
