Частота,Канал A
(kГц),(В)

0.00000000,0.41814920
0.02384186,0.17625820
0.04768372,0.02877449
0.07152557,0.00074737
0.09536743,0.00063937
0.11920929,0.00060176
0.14305115,0.00046706
0.16689301,0.00037573
0.19073486,0.00038537
0.21457672,0.00039155
0.23841858,0.00047655
0.26226044,0.00072638
0.28610229,0.00083119
0.30994415,0.00104636
0.33378601,0.00385012
0.35762787,0.00361544
0.38146973,0.00148666
0.40531158,0.00075264
0.42915344,0.00061886
0.45299530,0.00047836
0.47683716,0.00036223
0.50067902,0.00043371
0.52452087,0.00044972
0.54836273,0.00049736
0.57220459,0.00057961
0.59604645,0.00072337
0.61988831,0.00160728
0.64373016,0.00387543
0.66757202,0.00411224
0.69141388,0.00190623
0.71525574,0.00102455
0.73909760,0.00069079
0.76293945,0.00052996
0.78678131,0.00035028
0.81062317,0.00038339
0.83446503,0.00033557
0.85830688,0.00040717
0.88214874,0.00040708
0.90599060,0.00054582
0.92983246,0.00066929
0.95367432,0.02935892
0.97751617,0.16502870
1.00135803,0.26059310
1.02519989,0.14618640
1.04904175,0.02188339
1.07288361,0.00076186
1.09672546,0.00041229
1.12056732,0.00051183
1.14440918,0.00054090
1.16825104,0.00051846
1.19209290,0.00050943
1.21593475,0.00053432
1.23977661,0.00050249
1.26361847,0.00075779
1.28746033,0.00109361
1.31130219,0.00134677
1.33514404,0.00239967
1.35898590,0.00215860
1.38282776,0.00110713
1.40666962,0.00061781
1.43051147,0.00055702
1.45435333,0.00055437
1.47819519,0.00043234
1.50203705,0.00032599
1.52587891,0.00035765
1.54972076,0.00039491
1.57356262,0.00057443
1.59740448,0.00077030
1.62124634,0.00140212
1.64508820,0.00258200
1.66893005,0.00297008
1.69277191,0.00230842
1.71661377,0.00111590
1.74045563,0.00055608
1.76429749,0.00051313
1.78813934,0.00043797
1.81198120,0.00044129
1.83582306,0.00036170
1.85966492,0.00035302
1.88350677,0.00036591
1.90734863,0.00064473
1.93119049,0.00080217
1.95503235,0.02702350
1.97887421,0.14080230
2.00271606,0.20962290
2.02655792,0.11045200
2.05039978,0.01493213
2.07424164,0.00076420
2.09808350,0.00048181
2.12192535,0.00041629
2.14576721,0.00033870
2.16960907,0.00027223
2.19345093,0.00030747
2.21729279,0.00048399
2.24113464,0.00057854
2.26497650,0.00073969
2.28881836,0.00141428
2.31266022,0.00214548
2.33650208,0.00104077
2.36034393,0.00070444
2.38418579,0.00104489
2.40802765,0.00065375
2.43186951,0.00050564
2.45571136,0.00052959
2.47955322,0.00057513
2.50339508,0.00050740
2.52723694,0.00054531
2.55107880,0.00048212
2.57492065,0.00051661
2.59876251,0.00075368
2.62260437,0.00116442
2.64644623,0.00049769
2.67028809,0.00135818
2.69412994,0.00195599
2.71797180,0.00110986
2.74181366,0.00058153
2.76565552,0.00045480
2.78949738,0.00039041
2.81333923,0.00033955
2.83718109,0.00037280
2.86102295,0.00036514
2.88486481,0.00040362
2.90870667,0.00049455
2.93254852,0.00063323
2.95639038,0.02041516
2.98023224,0.09875551
3.00407410,0.13861130
3.02791595,0.06847245
3.05175781,0.00817512
3.07559967,0.00062213
3.09944153,0.00057267
3.12328339,0.00039170
3.14712524,0.00044141
3.17096710,0.00038799
3.19480896,0.00040858
3.21865082,0.00044160
3.24249268,0.00057477
3.26633453,0.00071844
3.29017639,0.00160896
3.31401825,0.00273585
3.33786011,0.00297377
3.36170197,0.00218238
3.38554382,0.00111081
3.40938568,0.00071881
3.43322754,0.00054544
3.45706940,0.00050627
3.48091125,0.00048315
3.50475311,0.00040422
3.52859497,0.00039389
3.55243683,0.00051759
3.57627869,0.00057761
3.60012054,0.00076173
3.62396240,0.00135454
3.64780426,0.00248598
3.67164612,0.00221871
3.69548798,0.00110610
3.71932983,0.00091050
3.74317169,0.00057888
3.76701355,0.00048933
3.79085541,0.00054437
3.81469727,0.00047966
3.83853912,0.00043844
3.86238098,0.00044534
3.88622284,0.00047292
3.91006470,0.00048972
3.93390656,0.00071573
3.95774841,0.01042251
3.98159027,0.04778263
4.00543213,0.06334125
4.02927399,0.02923227
4.05311584,0.00302863
4.07695770,0.00051306
4.10079956,0.00050865
4.12464142,0.00036475
4.14848328,0.00035537
4.17232513,0.00034852
4.19616699,0.00036107
4.22000885,0.00032560
4.24385071,0.00051461
4.26769257,0.00076137
4.29153442,0.00129635
4.31537628,0.00247246
4.33921814,0.00416699
4.36306000,0.00301052
4.38690186,0.00105586
4.41074371,0.00061551
4.43458557,0.00044825
4.45842743,0.00036061
4.48226929,0.00034068
4.50611115,0.00034156
4.52995300,0.00027344
4.55379486,0.00042452
4.57763672,0.00055896
4.60147858,0.00073818
4.62532043,0.00196355
4.64916229,0.00424214
4.67300415,0.00339004
4.69684601,0.00040340
4.72068787,0.00085804
4.74452972,0.00053335
4.76837158,0.00032992
4.79221344,0.00036493
4.81605530,0.00043840
4.83989716,0.00037308
4.86373901,0.00038045
4.88758087,0.00036205
4.91142273,0.00043234
4.93526459,0.00068584
4.95910645,0.00126392
4.98294830,0.00098697
5.00679016,0.00057451
5.03063202,0.00142116
5.05447388,0.00100096
5.07831573,0.00063097
5.10215759,0.00056574
5.12599945,0.00054679
5.14984131,0.00040000
5.17368317,0.00041039
5.19752502,0.00047439
5.22136688,0.00052952
5.24520874,0.00065006
5.26905060,0.00089438
5.29289246,0.00063152
5.31673431,0.00182095
5.34057617,0.00400953
5.36441803,0.00279431
5.38825989,0.00095030
5.41210175,0.00053028
5.43594360,0.00048315
5.45978546,0.00040476
5.48362732,0.00040574
5.50746918,0.00045421
5.53131104,0.00040008
5.55515289,0.00041513
5.57899475,0.00059072
5.60283661,0.00082979
5.62667847,0.00230705
5.65052032,0.00463022
5.67436218,0.00380192
5.69820404,0.00146220
5.72204590,0.00086017
5.74588776,0.00063119
5.76972961,0.00048862
5.79357147,0.00041775
5.81741333,0.00043228
5.84125519,0.00036218
5.86509705,0.00039835
5.88893890,0.00046103
5.91278076,0.00061394
5.93662262,0.00089175
5.96046448,0.00975556
5.98430634,0.03511542
6.00814819,0.04120205
6.03199005,0.01713073
6.05583191,0.00212625
6.07967377,0.00065417
6.10351563,0.00033169
6.12735748,0.00040020
6.15119934,0.00037227
6.17504120,0.00038159
6.19888306,0.00045011
6.22272491,0.00043219
6.24656677,0.00038956
6.27040863,0.00076157
6.29425049,0.00113228
6.31809235,0.00153324
6.34193420,0.00234792
6.36577606,0.00180642
6.38961792,0.00098260
6.41345978,0.00054765
6.43730164,0.00052169
6.46114349,0.00047539
6.48498535,0.00040447
6.50882721,0.00038953
6.53266907,0.00041716
6.55651093,0.00036807
6.58035278,0.00056017
6.60419464,0.00084813
6.62803650,0.00180216
6.65187836,0.00298175
6.67572021,0.00294417
6.69956207,0.00201141
6.72340393,0.00088510
6.74724579,0.00055894
6.77108765,0.00046540
6.79492950,0.00039789
6.81877136,0.00041587
6.84261322,0.00038797
6.86645508,0.00035121
6.89029694,0.00041998
6.91413879,0.00057429
6.93798065,0.00070435
6.96182251,0.01466188
6.98566437,0.05038967
7.00950623,0.05581183
7.03334808,0.02146509
7.05718994,0.00211256
7.08103180,0.00063842
7.10487366,0.00041644
7.12871552,0.00041748
7.15255737,0.00046811
7.17639923,0.00035257
7.20024109,0.00039630
7.22408295,0.00048191
7.24792480,0.00053256
7.27176666,0.00078960
7.29560852,0.00173516
7.31945038,0.00203243
7.34329224,0.00050588
7.36713409,0.00097668
7.39097595,0.00094331
7.41481781,0.00063812
7.43865967,0.00050459
7.46250153,0.00045623
7.48634338,0.00033081
7.51018524,0.00029678
7.53402710,0.00045649
7.55786896,0.00050172
7.58171082,0.00056659
7.60555267,0.00085372
7.62939453,0.00105561
7.65323639,0.00020043
7.67707825,0.00175883
7.70092010,0.00174621
7.72476196,0.00091704
7.74860382,0.00060711
7.77244568,0.00047089
7.79628754,0.00036563
7.82012939,0.00036897
7.84397125,0.00047608
7.86781311,0.00044886
7.89165497,0.00045601
7.91549683,0.00050650
7.93933868,0.00029232
7.96318054,0.01398922
7.98702240,0.04533775
8.01086426,0.04738965
8.03470612,0.01682281
8.05854797,0.00142893
8.08238983,0.00068440
8.10623169,0.00053513
8.13007355,0.00032660
8.15391541,0.00043239
8.17775726,0.00037806
8.20159912,0.00041784
8.22544098,0.00049045
8.24928284,0.00059968
8.27312469,0.00087171
8.29696655,0.00202938
8.32080841,0.00284467
8.34465027,0.00274886
8.36849213,0.00178419
8.39233398,0.00089545
8.41617584,0.00059344
8.44001770,0.00037453
8.46385956,0.00041105
8.48770142,0.00042110
8.51154327,0.00035385
8.53538513,0.00035171
8.55922699,0.00044558
8.58306885,0.00047445
8.60691071,0.00086249
8.63075256,0.00177283
8.65459442,0.00273550
8.67843628,0.00186915
8.70227814,0.00102019
8.72612000,0.00086915
8.74996185,0.00055549
8.77380371,0.00053731
8.79764557,0.00050938
8.82148743,0.00042680
8.84532928,0.00039523
8.86917114,0.00046436
8.89301300,0.00050939
8.91685486,0.00060623
8.94069672,0.00054163
8.96453857,0.00826085
8.98838043,0.02554313
9.01222229,0.02528071
9.03606415,0.00833358
9.05990601,0.00088600
9.08374786,0.00056103
9.10758972,0.00049489
9.13143158,0.00035982
9.15527344,0.00044328
9.17911530,0.00048719
9.20295715,0.00050018
9.22679901,0.00053101
9.25064087,0.00063906
9.27448273,0.00086744
9.29832458,0.00131076
9.32216644,0.00293003
9.34600830,0.00406206
9.36985016,0.00234810
9.39369202,0.00088833
9.41753387,0.00063241
9.44137573,0.00043706
9.46521759,0.00036666
9.48905945,0.00038247
9.51290131,0.00033766
9.53674316,0.00036106
9.56058502,0.00051793
9.58442688,0.00052919
9.60826874,0.00084421
9.63211060,0.00282296
9.65595245,0.00477138
9.67979431,0.00272435
9.70363617,0.00035570
9.72747803,0.00089953
9.75131989,0.00070612
9.77516174,0.00054365
9.79900360,0.00046783
9.82284546,0.00040442
9.84668732,0.00037305
9.87052917,0.00049028
9.89437103,0.00047973
9.91821289,0.00052223
9.94205475,0.00088303
9.96589661,0.00145553
9.98973846,0.00076453
10.01358032,0.00090764
10.03742218,0.00135686
10.06126404,0.00084287
10.08510590,0.00059528
10.10894775,0.00052589
10.13278961,0.00049257
10.15663147,0.00040145
10.18047333,0.00045124
10.20431519,0.00045759
10.22815704,0.00052417
10.25199890,0.00068567
10.27584076,0.00092208
10.29968262,0.00018856
10.32352448,0.00253592
10.34736633,0.00379981
10.37120819,0.00207229
10.39505005,0.00083693
10.41889191,0.00062849
10.44273376,0.00052452
10.46657562,0.00037849
10.49041748,0.00043264
10.51425934,0.00044610
10.53810120,0.00041523
10.56194305,0.00047072
10.58578491,0.00064232
10.60962677,0.00102000
10.63346863,0.00317183
10.65731049,0.00497232
10.68115234,0.00308299
10.70499420,0.00113741
10.72883606,0.00074510
10.75267792,0.00055554
10.77651978,0.00038064
10.80036163,0.00035471
10.82420349,0.00037716
10.84804535,0.00033724
10.87188721,0.00039728
10.89572906,0.00044798
10.91957092,0.00050588
10.94341278,0.00118485
10.96725464,0.00898443
10.99109650,0.02229553
11.01493835,0.01962927
11.03878021,0.00610257
11.06262207,0.00094959
11.08646393,0.00060128
11.11030579,0.00044579
11.13414764,0.00045959
11.15798950,0.00040585
11.18183136,0.00043908
11.20567322,0.00051875
11.22951508,0.00051948
11.25335693,0.00059955
11.27719879,0.00096312
11.30104065,0.00122991
11.32488251,0.00182094
11.34872437,0.00217087
11.37256622,0.00142837
11.39640808,0.00083634
11.42024994,0.00055638
11.44409180,0.00048025
11.46793365,0.00035864
11.49177551,0.00036998
11.51561737,0.00043572
11.53945923,0.00047960
11.56330109,0.00051098
11.58714294,0.00073887
11.61098480,0.00109325
11.63482666,0.00229784
11.65866852,0.00324222
11.68251038,0.00265842
11.70635223,0.00158636
11.73019409,0.00076666
11.75403595,0.00063483
11.77787781,0.00050968
11.80171967,0.00043653
11.82556152,0.00043249
11.84940338,0.00043700
11.87324524,0.00045904
11.89708710,0.00054512
11.92092896,0.00058374
11.94477081,0.00122429
11.96861267,0.01402710
11.99245453,0.03351455
12.01629639,0.02777386
12.04013824,0.00763463
12.06398010,0.00078754
12.08782196,0.00051711
12.11166382,0.00044291
12.13550568,0.00049448
12.15934753,0.00047968
12.18318939,0.00034564
12.20703125,0.00042512
12.23087311,0.00050556
12.25471497,0.00061828
12.27855682,0.00105723
12.30239868,0.00212229
12.32624054,0.00187460
12.35008240,0.00014955
12.37392426,0.00103899
12.39776611,0.00081094
12.42160797,0.00058178
12.44544983,0.00052228
12.46929169,0.00049094
12.49313354,0.00036736
12.51697540,0.00041367
12.54081726,0.00046847
12.56465912,0.00050526
12.58850098,0.00063119
12.61234283,0.00096446
12.63618469,0.00082600
12.66002655,0.00071798
12.68386841,0.00198867
12.70771027,0.00150288
12.73155212,0.00085836
12.75539398,0.00065248
12.77923584,0.00056342
12.80307770,0.00042773
12.82691956,0.00044828
12.85076141,0.00054349
12.87460327,0.00054758
12.89844513,0.00061179
12.92228699,0.00073623
12.94612885,0.00066983
12.96997070,0.01367385
12.99381256,0.03130870
13.01765442,0.02449141
13.04149628,0.00613648
13.06533813,0.00068457
13.08917999,0.00049518
13.11302185,0.00040151
13.13686371,0.00031189
13.16070557,0.00038305
13.18454742,0.00035251
13.20838928,0.00042301
13.23223114,0.00054376
13.25607300,0.00060015
13.27991486,0.00105744
13.30375671,0.00230172
13.32759857,0.00278565
13.35144043,0.00235912
13.37528229,0.00135750
13.39912415,0.00070287
13.42296600,0.00048634
13.44680786,0.00030360
13.47064972,0.00036145
13.49449158,0.00036396
13.51833344,0.00039208
13.54217529,0.00041345
13.56601715,0.00044534
13.58985901,0.00056469
13.61370087,0.00111501
13.63754272,0.00228125
13.66138458,0.00289619
13.68522644,0.00152978
13.70906830,0.00093466
13.73291016,0.00077414
13.75675201,0.00050862
13.78059387,0.00051843
13.80443573,0.00045284
13.82827759,0.00037859
13.85211945,0.00033351
